outcome_name,marker1_name,marker2_name,combination_type,beta_comp,p_comp,aic_comp,beta_A,p_A,aic_A,beta_B,p_B,aic_B,aic_gain,p_comp_fdr,p_comp_bonferroni,survives_fdr,survives_bonferroni
Hypertension,Waist Circumference (cm),Potassium (mmol/L),Difference,0.5869035875811923,4.6934974872690674e-57,5172.501252902051,0.5829598895525457,2.353513991046155e-56,5176.285056216157,-0.17154056287884434,2.2936136468839324e-07,5416.52683638514,3.783803314105171,2.2528787938891522e-54,4.505757587778304e-53,True,True
Hypertension,Potassium (mmol/L),Waist Circumference (cm),Difference,-0.5869035875811923,4.6934974872690674e-57,5172.501252902051,-0.17154056287884434,2.2936136468839324e-07,5416.52683638514,0.5829598895525457,2.353513991046155e-56,5176.285056216157,3.783803314105171,2.2528787938891522e-54,4.505757587778304e-53,True,True
Diabetes,hs-CRP Inflammation (mg/L),Albumin (g/dL),Ratio,0.23546569789778612,4.169786572233621e-12,3911.66010809619,0.22788814065510088,8.474019107243641e-12,3915.4246773048653,-0.2912538010943536,1.4817014084582024e-11,3920.1929061626815,3.7645692086753115,1.102753473648561e-10,4.0029951093442765e-08,True,True
Stroke,LDL Cholesterol (mg/dL),hs-CRP Inflammation (mg/L),Ratio,-0.43541607718355385,0.009296472880753873,801.3917732806749,-0.2003373992316795,0.049792500373523924,806.060984269398,0.15488184176489386,0.01091362231505809,805.1480390297908,3.756265749115869,0.06558382876993583,1.0,False,False
Arthritis,Total Cholesterol (mg/dL),"Glycohemoglobin (HbA1c, %)",Ratio,-0.10068972245226226,0.0033448086581952382,5080.6395084265205,-0.06846429647717049,0.04552479747164897,5085.279091794214,0.0732271288163227,0.02566464002524818,5084.37859045754,3.7390820310192794,0.027028756833900915,1.0,True,False
Hypertension,Triglycerides (mg/dL),Hemoglobin (g/dL),Ratio,0.20225528389361858,8.712561056746747e-05,2840.966330096496,0.18251140407193994,0.000590502625621222,2844.696691330392,-0.04379054261387092,0.40743297709209136,2857.9183152106557,3.7303612338955645,0.0010077179053586598,0.8364058614476877,True,False
Thyroid Problem,AST Liver Enzyme (U/L),hs-CRP Inflammation (mg/L),Ratio,-0.13497020154037903,0.02474385229078224,3260.2257009663726,-0.04578474635079207,0.4055137075870332,3265.202103592861,0.055886646846320776,0.13928051303788694,3263.9337127326876,3.7080117663149395,0.15720779747949004,1.0,False,False
Stroke,Systolic BP (mmHg),LDL Cholesterol (mg/dL),Ratio,0.20930309891704355,0.00491687836363864,764.1322612719875,0.16180206201461572,0.09838928834458996,768.5164846879695,-0.1867779648525408,0.07444265002695555,767.8396540517938,3.7073927798062414,0.038220269061482556,1.0,True,False
Stroke,Sodium (mmol/L),LDL Cholesterol (mg/dL),Ratio,0.21015166165996976,0.0027614302399221716,812.767026300261,0.04556106612053166,0.632391922773138,820.3535078452413,-0.200241535424189,0.04789428992444964,816.4739979807342,3.7069716804732025,0.02261922380823622,1.0,True,False
Stroke,Potassium (mmol/L),LDL Cholesterol (mg/dL),Ratio,0.2097291286748481,0.002848366775286212,812.7877228073564,-0.06517731211330799,0.49499309885826537,820.114916126334,-0.200241535424189,0.04789428992444964,816.4739979807342,3.686275173377794,0.023232218388060864,1.0,True,False
Arthritis,HDL Cholesterol (mg/dL),Triglycerides (mg/dL),Ratio,-0.13056003884967213,0.0160360191185232,2484.3789113175326,-0.07895609021175137,0.1265301661717531,2488.049648193022,0.062166101509294996,0.18621232198345739,2488.6846027500997,3.670736875489638,0.10661065341954482,1.0,False,False
Stroke,Total Cholesterol (mg/dL),Waist Circumference (cm),Ratio,-0.2604316860217554,0.0007157821404408933,1553.1011067698962,-0.21226648849608307,0.004346052896395562,1556.7357107319006,0.16143213196888437,0.03601564786494286,1560.8819363327257,3.6346039620043484,0.006743384247529515,1.0,True,False
Diabetes,LDL Cholesterol (mg/dL),Systolic BP (mmHg),Ratio,-0.4328757490367049,7.124346858363652e-11,1817.6483387832584,-0.39707949423251576,3.209548352519674e-10,1821.282892253014,0.06486042375560855,0.2822662936425604,1863.4003055093108,3.6345534697557014,1.6929141049576993e-09,6.839372984029105e-07,True,True
Arthritis,Albumin (g/dL),Fasting Glucose (mg/dL),Ratio,-0.16822948488173642,0.0009608017943660573,2471.328654842432,-0.12183320365865152,0.018933919524120615,2476.7359498356573,0.12473100024629406,0.006920278859087855,2474.9548797426914,3.6262249002593308,0.0088349590286534,1.0,True,False
Liver Condition,Sodium (mmol/L),Alkaline Phosphatase (U/L),Ratio,-0.4015132569239525,2.469288339433635e-07,2028.670123471506,-0.03931559019986149,0.5182895728660525,2057.8887817497944,0.2598550122680586,3.0302296062604175e-07,2032.295719122128,3.6255956506220173,4.2406382931239535e-06,0.0023705168058562897,True,True
Stroke,ALT Liver Enzyme (U/L),Systolic BP (mmHg),Difference,-0.2770127425375833,0.0002954723998564543,1628.8393913237157,-0.18275163024241103,0.09605929121314152,1638.6822322874177,0.20742783796000094,0.001775978720653978,1632.4561715260072,3.6167802022914657,0.0029921255681666257,1.0,True,False
Stroke,Systolic BP (mmHg),ALT Liver Enzyme (U/L),Difference,0.2770127425375833,0.0002954723998564543,1628.8393913237157,0.20742783796000094,0.001775978720653978,1632.4561715260072,-0.18275163024241103,0.09605929121314152,1638.6822322874177,3.6167802022914657,0.0029921255681666257,1.0,True,False
Diabetes,Body Mass Index (kg/m2),Albumin (g/dL),Difference,0.533847054119479,7.986024433175414e-38,3720.0337583643977,0.526148617650047,4.440026899595437e-37,3723.6428327811877,-0.2926008059462088,1.7407958467660885e-11,3840.4001021402346,3.6090744167900084,1.022211127446453e-35,7.6665834558483975e-34,True,True
Diabetes,Albumin (g/dL),Body Mass Index (kg/m2),Difference,-0.533847054119479,7.986024433175414e-38,3720.0337583643977,-0.2926008059462088,1.7407958467660885e-11,3840.4001021402346,0.526148617650047,4.440026899595437e-37,3723.6428327811877,3.6090744167900084,1.022211127446453e-35,7.6665834558483975e-34,True,True
Arthritis,Total Cholesterol (mg/dL),Alkaline Phosphatase (U/L),Difference,-0.10252353357429014,0.002476426071799637,5052.687973689181,-0.0696753370653501,0.04236527595478501,5057.738725831374,0.0806444398579798,0.016495250807986778,5056.286135888184,3.598162199003127,0.020583281635737243,1.0,True,False
Arthritis,Alkaline Phosphatase (U/L),Total Cholesterol (mg/dL),Difference,0.10252353357429014,0.002476426071799637,5052.687973689181,0.0806444398579798,0.016495250807986778,5056.286135888184,-0.0696753370653501,0.04236527595478501,5057.738725831374,3.598162199003127,0.020583281635737243,1.0,True,False
Hypertension,Albumin (g/dL),WBC Count (10^3/uL),Difference,-0.5351747998065567,6.752974879278029e-10,5706.8202140960275,-0.09836859351821162,0.004154317808919283,5738.853311109004,0.5191883696911245,4.145058070827284e-09,5710.417159136408,3.596945040380888,1.4834910489947156e-08,6.482855884106907e-06,True,True
Hypertension,WBC Count (10^3/uL),Albumin (g/dL),Difference,0.5351747998065567,6.752974879278029e-10,5706.8202140960275,0.5191883696911245,4.145058070827284e-09,5710.417159136408,-0.09836859351821162,0.004154317808919283,5738.853311109004,3.596945040380888,1.4834910489947156e-08,6.482855884106907e-06,True,True
Liver Condition,Calcium (mg/dL),Alkaline Phosphatase (U/L),Ratio,-0.40142223387905607,2.5721830413689197e-07,2028.606747421705,-0.06487512892769605,0.29430339413566875,2057.089749124835,0.25979011357263054,3.0541122004705645e-07,2032.196250001999,3.589502580294038,4.393764625825913e-06,0.002469295719714163,True,True
Thyroid Problem,AST Liver Enzyme (U/L),WBC Count (10^3/uL),Ratio,-0.12997269865589717,0.048657635327227076,3270.4480183514333,-0.05279541141640241,0.3408046206481572,3274.019099903398,0.0075343701869469695,0.8059131472755966,3274.939395783337,3.571081551964653,0.2843051120763116,1.0,False,False
Thyroid Problem,Calcium (mg/dL),Triglycerides (mg/dL),Ratio,-0.19973043144989047,0.010713465580747587,1619.1352378235845,0.031141710753725696,0.6225801085692837,1625.9294044001874,0.1100287696734409,0.040604047237476404,1622.6964094474606,3.5611716238761346,0.07415232125102873,1.0,False,False
Arthritis,Platelet Count (10^3/uL),Insulin (uIU/mL),Ratio,-0.16666584047453856,0.0030436133199134748,2470.487772126002,0.09268153238699423,0.06485314617291735,2477.1365080710725,0.12997569734754585,0.015576208567219512,2473.9942799085907,3.5065077825888693,0.024698806315443245,1.0,True,False
Diabetes,Alkaline Phosphatase (U/L),Diastolic BP (mmHg),Difference,0.1924143037416751,0.00025200559059601586,3785.5735664194835,0.16729071321063718,0.002247417184171065,3789.0559348398556,-0.0990031806815982,0.01509746261595157,3791.459837346778,3.4823684203720404,0.00258343901138596,1.0,True,False
Diabetes,Diastolic BP (mmHg),Alkaline Phosphatase (U/L),Difference,-0.1924143037416751,0.00025200559059601586,3785.5735664194835,-0.0990031806815982,0.01509746261595157,3791.459837346778,0.16729071321063718,0.002247417184171065,3789.0559348398556,3.4823684203720404,0.00258343901138596,1.0,True,False
Stroke,BUN Kidney (mg/dL),Total Cholesterol (mg/dL),Difference,0.2713117389988599,0.00012041810812936496,1722.0731062228924,0.19378791326086062,0.00025877301826025893,1725.5537816949059,-0.23608529613829396,0.0008374165434685406,1725.8858264978003,3.480675472013445,0.0013442021372580275,1.0,True,False
Stroke,Total Cholesterol (mg/dL),BUN Kidney (mg/dL),Difference,-0.2713117389988599,0.00012041810812936496,1722.0731062228924,-0.23608529613829396,0.0008374165434685406,1725.8858264978003,0.19378791326086062,0.00025877301826025893,1725.5537816949059,3.480675472013445,0.0013442021372580275,1.0,True,False
High Cholesterol,HDL Cholesterol (mg/dL),BUN Kidney (mg/dL),Difference,-0.26299712064824643,1.2040617839635455e-13,5706.228522265662,-0.25620386171637743,6.798874099212087e-13,5709.6928455253055,0.08079667661510359,0.016041755125425324,5758.130403530828,3.4643232596436064,3.945048848481241e-12,1.1558993126050036e-09,True,True
High Cholesterol,BUN Kidney (mg/dL),HDL Cholesterol (mg/dL),Difference,0.26299712064824643,1.2040617839635455e-13,5706.228522265662,0.08079667661510359,0.016041755125425324,5758.130403530828,-0.25620386171637743,6.798874099212087e-13,5709.6928455253055,3.4643232596436064,3.945048848481241e-12,1.1558993126050036e-09,True,True
Thyroid Problem,Hemoglobin (g/dL),Body Mass Index (kg/m2),Ratio,-0.11095166594896004,0.02236041995461891,3294.0665194597855,-0.04001197809341747,0.43677147448911113,3298.73059730381,0.05989770111077654,0.17602695325493534,3297.5279158534695,3.4613963936840264,0.14397051077420628,1.0,False,False
Heart Attack,Potassium (mmol/L),WBC Count (10^3/uL),Ratio,-0.15639924190494084,0.027969344945221915,1677.255984948809,0.08049906233091174,0.20103189003564848,1680.711788473839,0.02392785645052054,0.5042107675617123,1681.9987916871478,3.455803525029978,0.17515049672154623,1.0,False,False
Thyroid Problem,HDL Cholesterol (mg/dL),Triglycerides (mg/dL),Ratio,-0.18819935004194988,0.011880581815717477,1639.2134331969014,-0.12518877851864307,0.06397252128211224,1642.6585477310562,0.10646082036613198,0.04753026976322176,1642.960268395805,3.4451145341547544,0.0813506315484221,1.0,False,False
Stroke,ALT Liver Enzyme (U/L),hs-CRP Inflammation (mg/L),Difference,-0.28995337853636266,0.00010806154745213813,1717.059972498673,-0.21175987990616343,0.05410801055203303,1726.554837503922,0.1491101851310631,0.00025967843361275183,1720.4841877130661,3.4242152143931435,0.001224782592137575,1.0,True,False
Stroke,hs-CRP Inflammation (mg/L),ALT Liver Enzyme (U/L),Difference,0.28995337853636266,0.00010806154745213813,1717.059972498673,0.1491101851310631,0.00025967843361275183,1720.4841877130661,-0.21175987990616343,0.05410801055203303,1726.554837503922,3.4242152143931435,0.001224782592137575,1.0,True,False
Liver Condition,ALT Liver Enzyme (U/L),Albumin (g/dL),Ratio,0.37761844202889616,2.136667039905149e-18,1993.6153720482916,0.3728009842924434,1.650902692368201e-17,1997.0388915096323,-0.11574236444407997,0.07402277813246035,2055.1606967203834,3.4235194613406748,1.0683335199525745e-16,2.051200358308943e-14,True,True
Arthritis,Total Cholesterol (mg/dL),Alkaline Phosphatase (U/L),Ratio,-0.10577047342590257,0.002973866516882745,5052.875152876457,-0.0696753370653501,0.04236527595478501,5057.738725831374,0.0806444398579798,0.016495250807986778,5056.286135888184,3.4109830117267848,0.024153230593971533,1.0,True,False
Liver Condition,Uric Acid (mg/dL),HDL Cholesterol (mg/dL),Ratio,0.20517878099996376,0.0010984148387852357,2047.897369009224,0.14898072111233282,0.021785180640593624,2052.774321832573,-0.1816689588921028,0.012528129925743703,2051.2981030779856,3.4007340687617216,0.00997614233901444,1.0,True,False
Hypertension,Albumin (g/dL),"Glycohemoglobin (HbA1c, %)",Difference,-0.2651856782251898,2.9764085613103883e-15,5681.458578867243,-0.09705665225258453,0.004676391335641831,5739.826670959889,0.2521493158800957,1.782436415721373e-14,5684.8512981916365,3.3927193243935108,1.1249418184480208e-13,2.8573522188579727e-11,True,True
Hypertension,"Glycohemoglobin (HbA1c, %)",Albumin (g/dL),Difference,0.2651856782251898,2.9764085613103883e-15,5681.458578867243,0.2521493158800957,1.782436415721373e-14,5684.8512981916365,-0.09705665225258453,0.004676391335641831,5739.826670959889,3.3927193243935108,1.1249418184480208e-13,2.8573522188579727e-11,True,True
Arthritis,Total Cholesterol (mg/dL),WBC Count (10^3/uL),Ratio,-0.08926031372055088,0.008484777636394004,5080.429896511221,-0.0653156940719111,0.056390724081302905,5083.806538654068,0.13094645118485027,0.14152823647593013,5084.22767334495,3.3766421428472313,0.060741137441746786,1.0,False,False
Heart Attack,"Glycohemoglobin (HbA1c, %)",HDL Cholesterol (mg/dL),Ratio,0.2891684735331925,2.1652006958338684e-07,1662.4267756910122,0.2166518478310406,2.8813629597062155e-05,1671.3078056798877,-0.3672659567795599,1.6366424604764233e-05,1665.7944366989034,3.367661007891229,3.7317642154407785e-06,0.0020785926680005136,True,True
Stroke,Diastolic BP (mmHg),Uric Acid (mg/dL),Ratio,0.131210487014871,0.01357540621408612,1636.7064828933644,0.09187465174286653,0.17879395699058098,1640.0598092999908,-0.033156384335581206,0.6541728836233713,1641.701840664728,3.3533264066263655,0.09209155146894507,1.0,False,False
Arthritis,Triglycerides (mg/dL),AST Liver Enzyme (U/L),Ratio,0.1382816522157857,0.004132685295108269,2463.8673302699162,0.11139423224243603,0.028174148671967478,2467.197185664662,-0.026040413165935063,0.6238044483017009,2471.7772451843066,3.329855394745664,0.03254616803366643,1.0,True,False
Stroke,Hemoglobin (g/dL),Systolic BP (mmHg),Ratio,-0.282015293562695,0.00028444114330586145,1662.7414398229662,-0.22255544324757295,0.0020610246456101056,1666.8838587421583,0.2113620375459398,0.0013179676831592856,1666.068808063206,3.327368240239821,0.0028926217963307944,1.0,True,False
Liver Condition,Sodium (mmol/L),Uric Acid (mg/dL),Ratio,-0.22612867638945347,0.005208011666571822,2049.874721670963,-0.03883385883048881,0.5235100936154973,2057.8994222342603,0.1487637343520369,0.021973174915277064,2053.1912576993655,3.3165360284024246,0.04028760032158702,1.0,True,False
Heart Attack,Platelet Count (10^3/uL),hs-CRP Inflammation (mg/L),Ratio,-0.3213824751877361,0.002261025901468153,1670.1133455767465,-0.21669037625984772,0.005762994863851663,1673.429617507577,0.04348582129160894,0.44228151136792104,1680.8555927632806,3.316271930830453,0.01912409573047953,1.0,True,False
Stroke,Sodium (mmol/L),Albumin (g/dL),Ratio,0.3478122739050566,4.130097058272997e-09,1711.824303783037,0.058836169451632364,0.3621131393845579,1741.979071313352,-0.36479079667112363,8.394399929690737e-08,1715.1376967843375,3.313393001300483,8.54502839642689e-08,3.9648931759420776e-05,True,True
Thyroid Problem,Creatinine Kidney (mg/dL),Total Cholesterol (mg/dL),Ratio,0.09614952980324215,0.007150966666046559,3283.143559417864,0.06773537724998341,0.09287082421509937,3286.430055954056,-0.04865359884886943,0.28304121632205004,3287.759146225467,3.286496536192317,0.052604812255974694,1.0,False,False
Arthritis,hs-CRP Inflammation (mg/L),HDL Cholesterol (mg/dL),Difference,0.1903344172736827,8.959920678906565e-08,5030.467226885638,0.1674295587598332,1.7728952506690907e-06,5033.743835117417,-0.13022743771531647,0.0004596167469433653,5047.3590108429735,3.276608231778482,1.6107722568820792e-06,0.0008601523851750302,True,True
Arthritis,HDL Cholesterol (mg/dL),hs-CRP Inflammation (mg/L),Difference,-0.1903344172736827,8.959920678906565e-08,5030.467226885638,-0.13022743771531647,0.0004596167469433653,5047.3590108429735,0.1674295587598332,1.7728952506690907e-06,5033.743835117417,3.276608231778482,1.6107722568820792e-06,0.0008601523851750302,True,True
Stroke,Calcium (mg/dL),LDL Cholesterol (mg/dL),Ratio,0.20425600355004345,0.0036874357232425433,813.0530130311165,-0.13955670855938984,0.15420711641264007,818.3696566340006,-0.19986470656000369,0.04833211066868232,816.3264380732484,3.273425042131862,0.02940148084977443,1.0,True,False
Stroke,LDL Cholesterol (mg/dL),Triglycerides (mg/dL),Ratio,-0.3215664717555434,0.011381883235199362,814.5573022320422,-0.19711803007384973,0.05113759824052027,817.7979701216217,0.08471845845431854,0.39621050954847037,821.0915152604211,3.2406678895795267,0.07804719932708133,1.0,False,False
Heart Attack,Total Cholesterol (mg/dL),BUN Kidney (mg/dL),Difference,-0.38487434133484216,1.354288905757748e-07,1653.4240504291283,-0.3661622724203976,6.826588057723387e-07,1656.6551709686864,0.1385653958932211,0.011480556942317656,1677.096838829396,3.2311205395581055,2.398740497283096e-06,0.001300117349527438,True,True
Heart Attack,BUN Kidney (mg/dL),Total Cholesterol (mg/dL),Difference,0.38487434133484216,1.354288905757748e-07,1653.4240504291283,0.1385653958932211,0.011480556942317656,1677.096838829396,-0.3661622724203976,6.826588057723387e-07,1656.6551709686864,3.2311205395581055,2.398740497283096e-06,0.001300117349527438,True,True
Arthritis,Systolic BP (mmHg),Creatinine Kidney (mg/dL),Ratio,-0.1027192210962923,0.006134194447785026,4844.948439048247,-0.006501854004734836,0.8619391263537596,4852.519824075054,0.07221388091982961,0.03415114134584087,4848.178804542406,3.2303654941597415,0.04618687584214608,1.0,True,False
Hypertension,Alkaline Phosphatase (U/L),Albumin (g/dL),Ratio,0.13365810582372029,3.3325382298851976e-05,5730.175032831847,0.12192220636802233,0.00015548666287287498,5733.404888358156,-0.0980861199375237,0.004262141783628995,5739.357096362436,3.2298555263096205,0.0004049666709733911,0.319923670068979,True,False
Arthritis,Fasting Glucose (mg/dL),Albumin (g/dL),Ratio,0.15203886274817296,0.001343449239486589,2471.727890063201,0.12473100024629406,0.006920278859087855,2474.9548797426914,-0.12183320365865152,0.018933919524120615,2476.7359498356573,3.2269896794905435,0.01198616421846771,1.0,True,False
Stroke,Body Mass Index (kg/m2),HDL Cholesterol (mg/dL),Ratio,0.17626566202370658,0.0135259362427216,1668.8610083524497,0.115400677564499,0.10433193997663333,1672.0871678818075,-0.10949389514812743,0.15278506573880435,1672.510355390436,3.226159529357801,0.09183096741876053,1.0,False,False
Liver Condition,Albumin (g/dL),Alkaline Phosphatase (U/L),Ratio,-0.403697355441558,2.88182956824792e-07,2029.07396354429,-0.11574236444407997,0.07402277813246035,2055.1606967203834,0.2598550122680586,3.0302296062604175e-07,2032.295719122128,3.221755577837939,4.836637037618886e-06,0.0027665563855180032,True,True
Heart Attack,Waist Circumference (cm),LDL Cholesterol (mg/dL),Ratio,0.24705320600338995,0.0003296506772920219,757.7666172698046,0.2679538719804365,0.013334556972026311,763.0447641898177,-0.2981624600219012,0.0061346854331534115,760.9826973520707,3.216080082266103,0.0033137659706841995,1.0,True,False
Arthritis,ALT Liver Enzyme (U/L),Insulin (uIU/mL),Ratio,-0.17992543358318916,0.004070299389859266,2465.7462419110243,0.0033831816099148095,0.9511759110951419,2475.479392636577,0.13015908983840133,0.01556531008991154,2468.939998959228,3.193757048203679,0.032133942551520515,1.0,True,False
Heart Attack,Creatinine Kidney (mg/dL),hs-CRP Inflammation (mg/L),Ratio,-0.18519871197977159,0.027843015999436314,1675.67227260924,0.07676065122187234,0.08624588348013883,1678.8577522233425,0.04335450976462753,0.44394745788358647,1680.6907417187113,3.1854796141024053,0.17447320730717272,1.0,False,False
Thyroid Problem,Creatinine Kidney (mg/dL),Triglycerides (mg/dL),Ratio,-0.19889537036251922,0.01572225903204141,1625.5309913181572,-0.04779736072819579,0.5399997516936046,1631.6485630070383,0.10840968305576795,0.04383594166767609,1628.714866496341,3.1838751781838255,0.10488789903238188,1.0,False,False
Arthritis,Systolic BP (mmHg),Triglycerides (mg/dL),Ratio,-0.1047352927703863,0.04652613920864264,2370.2386375011256,0.0019707376431926426,0.9706746855188113,2374.270221948821,0.044992265205144134,0.3491980137786076,2373.4193822285883,3.180744727462752,0.27503136478015355,1.0,False,False
Stroke,Body Mass Index (kg/m2),AST Liver Enzyme (U/L),Ratio,0.16685536609895774,0.015774823030116757,1663.4807291334084,0.11130420812321035,0.11795110813099974,1666.6295109710918,-0.09121013252352946,0.350474115560537,1667.9974599842085,3.148781837683373,0.10516548686744505,1.0,False,False
Heart Attack,Platelet Count (10^3/uL),Waist Circumference (cm),Ratio,-0.3512285047164333,9.9270391571471e-05,1528.5455875765856,-0.2208781827131389,0.007440494519717063,1537.5566988836367,0.2835728983050477,0.00020503365950978386,1531.6805862172907,3.1349986407051347,0.0011345187608168114,0.9529957590861216,True,False
Hypertension,LDL Cholesterol (mg/dL),AST Liver Enzyme (U/L),Difference,-0.13783634213792548,0.002357432669120576,2801.546022655474,-0.10274434287748783,0.02297125430565502,2805.6349989605387,0.11304389996171649,0.012420688496429652,2804.676261042123,3.1302383866486707,0.01981729739365808,1.0,True,False
Hypertension,AST Liver Enzyme (U/L),LDL Cholesterol (mg/dL),Difference,0.13783634213792548,0.002357432669120576,2801.546022655474,0.11304389996171649,0.012420688496429652,2804.676261042123,-0.10274434287748783,0.02297125430565502,2805.6349989605387,3.1302383866486707,0.01981729739365808,1.0,True,False
Diabetes,Hemoglobin (g/dL),Potassium (mmol/L),Ratio,-0.21224697411871735,1.860721655621878e-07,3943.1241253585913,-0.21944650530900547,6.860009318547477e-07,3946.250542011361,0.12722245753782857,0.00092719262662048,3959.673037165387,3.1264166527698762,3.2478050716309145e-06,0.001786292789397003,True,True
Thyroid Problem,Platelet Count (10^3/uL),Triglycerides (mg/dL),Ratio,-0.19396632826308283,0.015830165131112385,1639.8346663029465,-0.06261651107088134,0.3449989366307561,1645.3086282739978,0.10646082036613198,0.04753026976322176,1642.960268395805,3.1256020928585713,0.10546119726487084,1.0,False,False
Hypertension,Triglycerides (mg/dL),LDL Cholesterol (mg/dL),Ratio,0.20816506414735125,1.1040242382780223e-05,2808.9288958874617,0.18985173205928807,3.0276102677587234e-05,2812.030999432626,-0.0996169974818828,0.026907983305755417,2824.4207730042826,3.1021035451640273,0.00014618803706853813,0.10598632687469015,True,False
Heart Attack,Platelet Count (10^3/uL),Uric Acid (mg/dL),Ratio,-0.3202488150371895,0.0015174851721281868,1671.909311251809,-0.21530912557210344,0.006029910042120897,1675.0112204255536,0.08983206374090635,0.19459814623154592,1681.2265108215706,3.101909173744616,0.013365007020578525,1.0,True,False
High Cholesterol,Sodium (mmol/L),Fasting Glucose (mg/dL),Ratio,-0.26500712957766764,1.8511391975793332e-08,2774.4223527928016,-0.0317762272433655,0.4836463215774012,2806.2838494622974,0.24070762983697727,1.744656813121236e-07,2777.516606339693,3.0942535468916503,3.5905904438081914e-07,0.000177709362967616,True,True
Arthritis,Albumin (g/dL),"Glycohemoglobin (HbA1c, %)",Ratio,-0.13469176573973887,0.0002249253523190864,5050.505506442941,-0.11635422691652224,0.0011940556670793172,5053.598869076382,0.0733457694981991,0.025781584180988568,5059.1486204621815,3.0933626334408473,0.0023394186156698044,1.0,True,False
Stroke,Diastolic BP (mmHg),Total Cholesterol (mg/dL),Ratio,0.2295855658627265,0.0002505951412605228,1633.3231865654861,0.09081323627219616,0.18345331646367868,1644.4188855922694,-0.22330902480965767,0.0021590830728028805,1636.4164720870149,3.093285521528742,0.0025757102313715406,1.0,True,False
Arthritis,Sodium (mmol/L),Uric Acid (mg/dL),Difference,-0.13973188619134685,4.80233992209784e-05,5047.822716799765,-0.09018883288746582,0.007508583965770161,5057.309054254121,0.13723212083113207,0.00023227547781448532,5050.902071711889,3.0793549121244723,0.0005734137220415332,0.46102463252139264,True,False
Arthritis,Uric Acid (mg/dL),Sodium (mmol/L),Difference,0.13973188619134685,4.80233992209784e-05,5047.822716799765,0.13723212083113207,0.00023227547781448532,5050.902071711889,-0.09018883288746582,0.007508583965770161,5057.309054254121,3.0793549121244723,0.0005734137220415332,0.46102463252139264,True,False
Diabetes,Creatinine Kidney (mg/dL),HDL Cholesterol (mg/dL),Difference,0.6185993894308388,2.046899479214597e-32,3809.4661778161117,0.11254901336972886,0.00030567428350773083,3960.6964600792053,-0.6117587260181743,7.364570659416374e-32,3812.542613010752,3.076435194640453,2.2078915730854078e-30,1.965023500046013e-28,True,True
Diabetes,HDL Cholesterol (mg/dL),Creatinine Kidney (mg/dL),Difference,-0.6185993894308388,2.046899479214597e-32,3809.4661778161117,-0.6117587260181743,7.364570659416374e-32,3812.542613010752,0.11254901336972886,0.00030567428350773083,3960.6964600792053,3.076435194640453,2.2078915730854078e-30,1.965023500046013e-28,True,True
Heart Attack,Diastolic BP (mmHg),Insulin (uIU/mL),Difference,-0.2055096600775151,0.0015927582532571313,801.3795937036116,-0.17392433171171384,0.050448273771454555,807.9493371708388,0.16002217278066594,0.007358830792056703,804.4362911153462,3.0566974117346035,0.013887810382623489,1.0,True,False
Heart Attack,Insulin (uIU/mL),Diastolic BP (mmHg),Difference,0.2055096600775151,0.0015927582532571313,801.3795937036116,0.16002217278066594,0.007358830792056703,804.4362911153462,-0.17392433171171384,0.050448273771454555,807.9493371708388,3.0566974117346035,0.013887810382623489,1.0,True,False
Heart Attack,Total Cholesterol (mg/dL),Body Mass Index (kg/m2),Difference,-0.38774277008459124,1.8558014238413234e-07,1615.9740236548741,-0.36879745603882325,8.023860708670779e-07,1619.0184174716333,0.1911769697567951,0.008424748499354323,1638.533033962293,3.0443938167591114,3.245117243875538e-06,0.0017815693668876704,True,True
Heart Attack,Body Mass Index (kg/m2),Total Cholesterol (mg/dL),Difference,0.38774277008459124,1.8558014238413234e-07,1615.9740236548741,0.1911769697567951,0.008424748499354323,1638.533033962293,-0.36879745603882325,8.023860708670779e-07,1619.0184174716333,3.0443938167591114,3.245117243875538e-06,0.0017815693668876704,True,True
Stroke,Sodium (mmol/L),Hemoglobin (g/dL),Ratio,0.2383760540135599,5.07322017311876e-05,1727.9440591102057,0.05898046541878855,0.36086094590715223,1741.452372237642,-0.24223380636799588,0.0005973823086248721,1730.9751382619634,3.0310791517576945,0.0006050051386576411,0.487029136619401,True,False
Heart Attack,Albumin (g/dL),"Glycohemoglobin (HbA1c, %)",Ratio,-0.2914065121549792,1.5646297614188274e-05,1665.3643258083964,-0.10910945539602834,0.12592903721186344,1680.8552401624115,0.21569036385325627,3.236964259703965e-05,1668.3902148950842,3.025889086687812,0.00020053999612310738,0.15020445709620742,True,False
Arthritis,Potassium (mmol/L),Triglycerides (mg/dL),Ratio,-0.17339931715765797,0.0023143424213748803,2468.665448152207,-0.06768050480266471,0.16699744998279076,2476.460263300759,0.12670222642459075,0.008906048185690914,2471.6838106773184,3.01836252511157,0.019540622027439624,1.0,True,False
Arthritis,Triglycerides (mg/dL),LDL Cholesterol (mg/dL),Ratio,0.14021648671504247,0.003865379521464862,2448.365488539731,0.11707440922268633,0.019013613042042167,2451.383694205907,-0.039945134063415315,0.4063620525373265,2456.130790044351,3.0182056661760726,0.030616867496751382,1.0,True,False
Liver Condition,Hemoglobin (g/dL),Albumin (g/dL),Ratio,0.1571531900089162,0.014660378065964227,2046.8500077669987,0.09812720387181016,0.17951829653654483,2050.918912431654,-0.11122080975095239,0.08689862262664691,2049.863167325888,3.0131595588891287,0.09890346411332156,1.0,False,False
