outcome,marker1,marker2,anomaly_type,n11_d,n11_v,p00_d,p10_d,p01_d,p11_d,p00_v,p10_v,p01_v,p11_v,or_d,or_l_d,or_u_d,or_v,or_l_v,or_u_v,beta1_d,beta2_d,beta3_d,p3_d,beta1_v,beta2_v,beta3_v,p3_v,beta_med_int_d,p_med_int_d,beta_med_int_v,p_med_int_v
uncontrolled_hypertension,BMXWAIST,LBXSUA,Low-Low,51,51,0.34541284403669725,0.43661971830985913,0.3886255924170616,0.43137254901960786,0.3038297872340426,0.3576923076923077,0.36423841059602646,0.3333333333333333,1.4449518068223994,0.696134984959129,2.9992541233391674,1.1618036328231967,0.5407518799071616,2.4961312783099596,0.316430148572168,0.1907671042801118,-0.21641359120496206,0.540270462830283,0.1522475702366378,0.25083791849250847,-0.22029548882279582,0.5545297104436588,1.063709322373602,0.0024119582987642747,0.86038713463729,0.014882375487085498
uncontrolled_hypertension,BMXWAIST,LBXTC,Low-High,32,47,0.34024896265560167,0.41452991452991456,0.4342105263157895,0.59375,0.29457013574660634,0.3445692883895131,0.4065573770491803,0.40425531914893614,2.7998946814112693,1.116383996382217,7.022144936150741,1.637799410267803,0.7609571609770344,3.525016973136176,0.26252427000724754,0.4712599665965726,0.18922412945232986,0.6483032811978042,0.1818210820704643,0.5397120602008818,-0.33752213250240726,0.33634187492017065,0.49158189334486296,0.24490412466022704,0.15650679809981904,0.6694702111456862
uncontrolled_hypertension,BMXWAIST,LBXWBCSI,High-High,57,36,0.3634321653189578,0.3333333333333333,0.36180904522613067,0.3157894736842105,0.3203481143804393,0.228310502283105,0.2972972972972973,0.3333333333333333,0.8201265040930095,0.39343216160061517,1.7095894752971548,1.0820811841220004,0.4388847945226284,2.667897597829629,0.015085221679814801,0.011724180546547414,0.004254541950908847,0.9905699250747086,-0.34688999317626146,-0.02950253780134089,0.6431458511974733,0.13131798281515183,-0.6982593671546803,0.10553251860029214,-0.06930080009494878,0.9067400675428469
uncontrolled_hypertension,BMXWAIST,LBXWBCSI,Low-Low,34,51,0.35144927536231885,0.44017094017094016,0.3470319634703196,0.4411764705882353,0.307152259763054,0.352059925093633,0.3125,0.3137254901960784,1.4663925900242705,0.6057609945778829,3.549761782824105,1.0480139940284103,0.4821582629765734,2.277951900894304,0.2915400106225281,-0.03510065401074499,0.08158092473979627,0.8392841732974891,0.1411451264916406,0.017346736252360852,-0.18874862985325133,0.6008239856976598,0.8413578872771501,0.03834028800501196,0.4484378877909962,0.22302718030993074
uncontrolled_hypertension,BMXWAIST,LBXSASSI,High-High,29,44,0.3541089566020314,0.3333333333333333,0.4298642533936652,0.3103448275862069,0.31757950530035334,0.24875621890547264,0.33554817275747506,0.1590909090909091,0.8450146977039803,0.30542866685970355,2.337861231813394,0.42960389159138296,0.15231116189449723,1.211726713753922,0.0717517797068577,0.4036560017639299,-0.46360451065223884,0.3075855893153411,-0.21869200053096705,0.1721994570550049,-0.6717796114100517,0.1476757530711045,-1.8677226330485701,0.0008703467940863142,-1.6485966884329544,0.0033935615022468333
uncontrolled_hypertension,BMXWAIST,LBXSASSI,Low-High,21,31,0.3432144511347846,0.430327868852459,0.40611353711790393,0.5238095238095238,0.30480549199084667,0.3678571428571429,0.321656050955414,0.22580645161290322,2.0952059852936453,0.6934514484198563,6.330490953351386,0.6979040678536982,0.2366171363516235,2.058473428580979,0.29171147026579053,0.34628911532062273,0.1302511142845397,0.7880253359392546,0.22032121118284326,0.1786814234279007,-0.8477401887071083,0.07057705167726651,0.6771766810991064,0.19591123335049188,-0.20353412834946968,0.6901083759999809
uncontrolled_hypertension,BMXWAIST,LBXSATSI,High-High,27,32,0.3587257617728532,0.3263598326359833,0.38222222222222224,0.37037037037037035,0.3200863930885529,0.23943661971830985,0.316,0.1875,1.072282958199357,0.38970151565010225,2.9504394934843314,0.5208335983918371,0.1676856148983642,1.61771561250622,0.018642334119270704,0.28636129086978157,0.07516727719718361,0.8684004132917701,-0.2811052307662593,0.16730708800909785,-0.3167772684337591,0.5293429573598352,-1.0313058053330875,0.04134263860394896,-0.9189733404497787,0.12579324470817874
uncontrolled_hypertension,BMXWAIST,LBXSATSI,Low-Low,42,21,0.34199726402188785,0.4125560538116592,0.4271356783919598,0.5714285714285714,0.3059454995871181,0.35172413793103446,0.33766233766233766,0.38095238095238093,2.5471847597097432,1.1423985165753872,5.679410561165088,1.4278114932194501,0.4595599757218204,4.4360818345146384,0.22411205394634337,0.20443481941173866,0.3968791070156527,0.2942422349895468,0.13470393047989007,0.0034895784488263156,0.09234732289282581,0.86190936492881,1.3105118580075912,0.0012151514927472042,0.9175709798837998,0.12608708308484937
uncontrolled_hypertension,BMXWAIST,LBXSAPSI,Low-Low,45,41,0.35119047619047616,0.4590909090909091,0.32367149758454106,0.3333333333333333,0.30719557195571956,0.37407407407407406,0.30930930930930933,0.21951219512195122,0.9385913387088162,0.41679184235643185,2.113653895235872,0.6589531998384212,0.25290745185459657,1.7169099462792372,0.3820797033652746,-0.08213768244456345,-0.4636818352732477,0.22591830478754604,0.2235712125209456,0.01629854275866446,-0.734836296480564,0.08066982417477335,0.8857623736424501,0.034460430270605115,0.452782257571623,0.3168747812826803
uncontrolled_hypertension,LBDHDD,LBXHGB,High-Low,36,27,0.3515151515151515,0.4311111111111111,0.3760330578512397,0.5,0.30665073675826365,0.37446808510638296,0.32,0.3333333333333333,1.8443076923076924,0.7848342777534775,4.333998858512847,1.1606538400827822,0.4126155809376664,3.2648242061959767,0.2253384766859624,0.032707824747341914,0.1689400630013011,0.66580097953248,0.23307149829655677,-0.02999038190610332,-0.21141573004345882,0.6425167349802934,0.8302901937872361,0.1428321495666477,-0.3900323490946088,0.4872205851277418
uncontrolled_hypertension,LBDHDD,LBXHGB,Low-High,54,61,0.3767301038062284,0.26785714285714285,0.30493273542600896,0.35185185185185186,0.3180682764363031,0.26666666666666666,0.31272727272727274,0.3442622950819672,0.9085597924898792,0.4358930486623235,1.893769352510904,1.1377645358460706,0.5669355261551715,2.283342777631322,-0.35110374827452345,-0.18021419040011596,0.718729090161897,0.04693932091585341,-0.16735352195084308,0.07245832387701868,0.48562198748156343,0.1457279133045482,-0.03351008587731299,0.9303721816176616,0.1349088944287482,0.6926962072776243
uncontrolled_hypertension,LBDHDD,LBXHSCRP,High-Low,49,57,0.3517479499352611,0.4312796208530806,0.3700440528634361,0.46938775510204084,0.30496167809600644,0.34951456310679613,0.33676975945017185,0.43859649122807015,1.6338512083106789,0.7807290181265436,3.4192014244634974,1.787554019014693,0.8959931273400853,3.5662654917694994,0.22124115270087322,0.0469123686899852,0.09973142993466522,0.7778097263848296,0.12407903865530306,0.1286191520538615,0.27980203630416955,0.403087133377111,0.3991383818587303,0.2622070233112216,0.5386872873182041,0.12628739861503355
uncontrolled_hypertension,LBDHDD,LBXHSCRP,Low-High,34,66,0.368859649122807,0.2880658436213992,0.3765182186234818,0.2647058823529412,0.3217573221757322,0.30851063829787234,0.2847457627118644,0.16666666666666666,0.6372956788181702,0.23787049866167326,1.70742393245654,0.43662961206820855,0.18808307464562216,1.0136234666199497,-0.18844430349507685,0.11734539659367589,-0.226088873827682,0.6088693795191173,0.03876224967513929,-0.13578095446118257,-0.6572623768485547,0.08536598323210318,-0.7079987065266796,0.23131961784413868,-0.9621800930095028,0.034702111713776046
uncontrolled_hypertension,LBDHDD,LBXPLTSI,High-High,20,32,0.35951134380453753,0.45228215767634855,0.3038461538461538,0.3,0.3092132940681531,0.3782608695652174,0.2994791666666667,0.3125,0.7984149223144643,0.23545605022137123,2.707368902073565,1.0421481985044188,0.3952513604700942,2.7478029837880356,0.2800333998670444,-0.11247246656237324,-0.4820167004537367,0.3623699191036668,0.23847945704826928,0.04750559689252264,-0.20980138346987875,0.6228377765511937,0.33003747426744495,0.6114511331114219,-0.04948709550246421,0.9205996235679803
uncontrolled_hypertension,LBDHDD,LBXPLTSI,Low-Low,28,43,0.3732517482517482,0.296,0.3441295546558704,0.17857142857142858,0.31387755102040815,0.28052805280528054,0.3568281938325991,0.27906976744186046,0.39290116156020066,0.11538737744077202,1.3378527719342022,0.8671369782480893,0.3638757828779001,2.0664374339458007,-0.17207433264592362,-0.22573077956179416,-0.5960256252001183,0.2654054301713644,-0.06281968243464611,0.10862832895659941,-0.17350624910916737,0.6596586698105384,-1.7064940424563715,0.012146731984976384,-1.1046880532664374,0.040886119333524096
uncontrolled_hypertension,LBDHDD,LBXPLTSI,High-Low,26,23,0.35692574902301344,0.451063829787234,0.3253012048192771,0.34615384615384615,0.3046937151949085,0.3682008368200837,0.340080971659919,0.391304347826087,0.9778028658271818,0.3441797360205556,2.7779045201044252,1.4945452909553052,0.5070256732407908,4.405429043542516,0.26634607340980415,-0.25780883830310813,-0.15330727816605877,0.74010916695494,0.21515033105288026,0.08277183706134207,-0.03904866150652854,0.9341125672054292,-0.5231361200300525,0.34802403427050577,0.012733143677150961,0.9865313329599056
uncontrolled_hypertension,LBDHDD,LBXPLTSI,Low-High,25,47,0.3763157894736842,0.2964426877470356,0.3176470588235294,0.16,0.3197573656845754,0.2809364548494983,0.3035230352303523,0.2765957446808511,0.3468055423873441,0.09080776709114899,1.3244911540425164,0.8321509522828295,0.3610780275806295,1.9177993521928962,-0.18018602956483884,-0.11915322893927757,-0.5579403454445132,0.34123764796436296,-0.0964185896830927,0.01329356160800766,0.11136407768324151,0.7662593105489051,0.05457613522778483,0.9474345846502481,0.24394534514923177,0.584162207093241
uncontrolled_hypertension,LBDHDD,LBXSAL,High-High,26,27,0.3543647363872083,0.4297872340425532,0.34024896265560167,0.5384615384615384,0.3091844813935075,0.37339055793991416,0.29004329004329005,0.3333333333333333,2.1128823887873245,0.776886123839329,5.746365975473266,1.146945409901264,0.40776781573025483,3.2260608183059563,0.21279426370450116,0.06245734999490464,0.4090274339254102,0.35869016469046333,0.22115428374067922,-0.06657762957979123,-0.09121157728234236,0.8428943607857945,0.6692629944402814,0.16871302868134774,-0.10999117367442447,0.8257612853857167
uncontrolled_hypertension,LBDHDD,LBXSAL,Low-Low,23,36,0.3636759581881533,0.296875,0.42738589211618255,0.13043478260869565,0.3170633319887051,0.2829581993569132,0.3193717277486911,0.25,0.29865277108785454,0.06703769943756534,1.3304972937134216,0.743836328960296,0.2803488140071218,1.9735859637596826,-0.1381974590860535,0.24150151762596436,-1.2922239000354288,0.04760326480017092,-0.06066344939472657,-0.0005789073602115311,-0.25956994394656485,0.5537160918328792,-1.1540795571436824,0.15342108263820528,0.26033163136381515,0.7613244207719075
uncontrolled_hypertension,LBDHDD,LBXSAL,Low-High,25,24,0.3708061002178649,0.2755905511811024,0.359504132231405,0.36,0.3181444991789819,0.28792569659442724,0.3076923076923077,0.16666666666666666,0.9767255645118241,0.3400831513900544,2.805175218094737,0.47030240128320044,0.12244873635690298,1.806342435483005,-0.2762005973366141,0.0562619279504943,0.5561100484575752,0.23527234445241663,-0.05787325125303859,-0.030809772641357105,-0.5735761949156023,0.3265152832757182,0.5605736715261411,0.3233221919211735,-0.870513033211359,0.1636470075743114
uncontrolled_hypertension,LBDHDD,LBXSBU,Low-Low,23,52,0.3695836873406967,0.2734375,0.37362637362637363,0.391304347826087,0.31680205215904234,0.2745762711864407,0.3212121212121212,0.3076923076923077,1.1172928756758898,0.3791055081294828,3.292865292819037,0.9745240580459823,0.44999915490177755,2.11044205164719,-0.2826580823591151,0.2059460310365031,0.6048004787610599,0.2143632438495483,-0.12066837509131863,0.23755169816379848,0.19674037104142664,0.5785636251820694,0.6523426711742007,0.27770659492670247,0.329693465458297,0.387864174888112
uncontrolled_hypertension,LBDHDD,LBXSBU,High-Low,23,40,0.3522966708807417,0.4388185654008439,0.3626373626373626,0.4782608695652174,0.30654515327257664,0.37272727272727274,0.3157894736842105,0.35,1.6909742976688584,0.586806974026747,4.872801793331033,1.237320525397169,0.5293255695938226,2.892288169158177,0.24513671436628567,0.2434116781461947,0.13286536146020994,0.7777107572695878,0.22766478668428866,0.2754001680858072,-0.1837184783331776,0.6326424981265721,0.7087694299756064,0.1742270211683814,0.04614312628888101,0.9084951331515874
uncontrolled_hypertension,LBDHDD,LBXSBU,Low-High,26,34,0.3655443812855269,0.2964426877470356,0.40963855421686746,0.15384615384615385,0.3179214402618658,0.28115015974440893,0.3111111111111111,0.2647058823529412,0.34704124327555297,0.09133290714747005,1.3186662758886865,0.799003845911355,0.2982251978237151,2.1406881458705826,-0.1365512989272167,-0.04503020178529686,-1.080141913716733,0.06221196965511561,-0.07216144047008523,-0.21449152014732456,-0.09727453418266037,0.8237627693956873,-1.9014440173254648,0.0438779025373124,-0.17753537924828378,0.8497703771087715
uncontrolled_hypertension,LBDHDD,LBXSCA,High-High,37,50,0.34817987152034263,0.4260089686098655,0.40454545454545454,0.5405405405405406,0.3093945720250522,0.37142857142857144,0.296398891966759,0.36,2.1923786109403816,0.9409873076478933,5.107958348262252,1.2701177446963015,0.5946847597698327,2.7126961955722444,0.22583949136820436,0.12702797779209576,0.21727232517778888,0.5768672490128399,0.20461281623065863,-0.10467239221557363,0.05041713907410704,0.8862596545791728,-0.2591954750766617,0.5876810449168219,0.09662167763773545,0.8191072479151921
uncontrolled_hypertension,LBDHDD,LBXSCA,Low-Low,23,32,0.3684210526315789,0.27734375,0.3869346733668342,0.34782608695652173,0.31892106307021023,0.28888888888888886,0.2905405405405405,0.1875,0.939864826914796,0.3112982540956202,2.837619168272772,0.5236464697397892,0.1686694943215044,1.625697796593111,-0.24699376803213813,0.15836119382148156,0.2244750663329201,0.6469136304106136,-0.04885511388707821,-0.1552246299666669,-0.4304414772389001,0.398032656103547,0.2378725729411975,0.6953362096130489,-1.2290126312579999,0.03742548347045364
uncontrolled_hypertension,LBDHDD,LBXSCR,High-High,21,23,0.3464052287581699,0.4435146443514644,0.4115384615384615,0.42857142857142855,0.30603096984515077,0.35443037974683544,0.31788079470198677,0.5217391304347826,1.433538654934004,0.47031040483973025,4.369525007405048,2.463912754201741,0.8548418873025615,7.10174144539702,0.29469962053996546,0.15919606964240127,-0.37143115911266533,0.4418036929232625,0.14370251819233607,-0.07447355785650227,0.6993368669502751,0.129465132982918,-2.195299947921454,0.006576143251294076,0.6892457989465891,0.5724471233607452
uncontrolled_hypertension,LBDHDD,LBXSCR,High-Low,39,25,0.353393085787452,0.4434389140271493,0.3490566037735849,0.4358974358974359,0.31200631911532384,0.3829787234042553,0.2544642857142857,0.24,1.4227184335814391,0.6212742548943202,3.2580261057119317,0.7347670250896057,0.2276108439339693,2.3719545687183996,0.266719365764121,0.043026423913059324,-0.04545696086210578,0.9062309238164009,0.24168539102307077,-0.1758475585030286,-0.3876779247476495,0.45250298681815215,0.3708373511923359,0.384008671342816,0.1661131586159067,0.7765836073119314
uncontrolled_hypertension,LBDHDD,LBXSCR,Low-High,45,53,0.3630434782608696,0.28205128205128205,0.4364406779661017,0.28888888888888886,0.3119266055045872,0.29692832764505117,0.3639705882352941,0.16981132075471697,0.728601021958293,0.31406118945143136,1.690305797178944,0.47074673691953195,0.18617460416011114,1.1902938712833666,-0.17134511281594478,0.1919652912215404,-0.391493613110574,0.31391004484610086,0.0397173375136709,0.11475190723995543,-1.0271839537196068,0.012539746207351782,-1.4906747809042404,0.020774533114082734,-1.029779937832803,0.14220546591453165
uncontrolled_hypertension,LBDHDD,LBXSKSI,Low-Low,22,32,0.3722563652326602,0.26171875,0.3474903474903475,0.5,0.31751364972700546,0.27936507936507937,0.3159722222222222,0.28125,1.685916322922805,0.5725011798381525,4.964730114095276,0.8686279197311245,0.32055527013576884,2.353773383968549,-0.3429291163550351,-0.04294763961539406,1.1337075173136086,0.01715274853291216,-0.088462769986439,0.04980107572092767,-0.00032721711412832,0.9994038407543516,1.3162229853312666,0.1373068175549623,0.3313390447448749,0.5906733279388758
uncontrolled_hypertension,LBDHDD,LBXSKSI,High-Low,31,41,0.3524305555555556,0.44782608695652176,0.356,0.3870967741935484,0.30601534113847395,0.3926940639269406,0.3225806451612903,0.24390243902439024,1.1775147928994085,0.4599281046534579,3.0146909342312407,0.7556580971215117,0.2997035923126306,1.905279664281285,0.27649366037677575,0.06861615892148597,-0.18298536169967933,0.6639449069311043,0.3006911473302956,0.12234527956214127,-0.6751193959209442,0.1036529101893401,-0.08191279189937933,0.8734286962372508,-0.6083252067758549,0.259634445101002
uncontrolled_hypertension,LBDHDD,LBXSKSI,Low-High,33,25,0.3714531384350817,0.2979591836734694,0.35071090047393366,0.15151515151515152,0.3194888178913738,0.2795031055900621,0.28484848484848485,0.28,0.32647407993668376,0.09786087174233653,1.0891515983133564,0.8632273747826529,0.28149739482335373,2.6471346246090732,-0.15268991106106175,-0.2179923356629406,-0.8226356164360379,0.12128192530564787,-0.09596870267782551,-0.2655712571705919,0.14250456067493522,0.7746077913839045,-1.3396356967741254,0.15400161913318905,-0.40610923410992666,0.6020923041318662
uncontrolled_hypertension,LBDHDD,LBXSNASI,Low-Low,40,30,0.3725074246924056,0.2803347280334728,0.3333333333333333,0.3,0.31497975708502024,0.277602523659306,0.34673366834170855,0.3,0.7386494123755604,0.30614694598480785,1.7821603695822446,0.9606279219130409,0.34996763071791953,2.6368324478064844,-0.26200565058445136,-0.19485079908431188,0.33796775839758547,0.41397724138987124,-0.09325897051713553,0.1252401374045289,0.028393104359313696,0.9494927513958495,-0.25607971515316813,0.6637849569926526,-0.16266075239243863,0.7852438696545769
uncontrolled_hypertension,LBDHDD,LBXSUA,High-High,20,23,0.3486038394415358,0.45,0.39080459770114945,0.35,0.30333333333333334,0.379746835443038,0.33707865168539325,0.2608695652173913,1.0378014036550622,0.3193472828438448,3.3726034674140855,0.8527306598686145,0.2597404729499939,2.7995235783679964,0.31495558230672105,0.22341107308364264,-0.6613685621370892,0.19671398127937434,0.26407424497507,0.1178725181315124,-0.615577367473391,0.2283075640275014,-1.8275504389308037,0.05492535337046533,-1.7514338214636973,0.027792752439706043
uncontrolled_hypertension,LBDHDD,LBXSUA,High-Low,48,34,0.3523605150214592,0.419811320754717,0.35874439461883406,0.5416666666666666,0.3055339049103663,0.3584070796460177,0.3368421052631579,0.4411764705882353,2.16415770609319,1.0254880952735892,4.567170109949458,1.8060662515729438,0.746499665332011,4.369560304651981,0.17295791914197087,0.045125006171056324,0.4563835928926924,0.20076088300313266,0.17173685493435892,0.14348026205646958,0.23266010163472756,0.5689036324305152,1.0075430676875918,0.007467672409481529,0.6838800568573342,0.11816705534576633
uncontrolled_hypertension,LBDHDD,LBXSUA,Low-High,36,80,0.3656618610747051,0.2880658436213992,0.40816326530612246,0.25,0.3139240506329114,0.27715355805243447,0.34448160535117056,0.2875,0.5991316146540028,0.2257944333444368,1.5897588189445797,0.8928723683826322,0.4703745903313354,1.6948642265298435,-0.17296726434134688,0.22178400458764277,-0.44410932845870316,0.30851787280027776,-0.07152727905528351,0.10525131015502233,-0.12183672913936085,0.6968840081243117,-1.366094290381419,0.008771107277776719,-0.565150452769582,0.17330578663753238
uncontrolled_hypertension,LBDHDD,LBXTC,High-High,41,63,0.342512908777969,0.43636363636363634,0.453781512605042,0.4634146341463415,0.2966448445171849,0.355,0.3932926829268293,0.4126984126984127,1.6631512868801006,0.7436362380264351,3.719657625066686,1.674863312657937,0.8625437200565431,3.252202816923447,0.29257824472569405,0.5461395462629506,-0.42696670926410774,0.2521423244741795,0.2086853904980763,0.46758894187848543,-0.21666117781924932,0.5013448971678149,-0.06785922753626929,0.8598462323652215,0.13889195560962833,0.6801573857019693
uncontrolled_hypertension,LBDHDD,LBXTC,Low-Low,53,48,0.37295434969853575,0.29646017699115046,0.3333333333333333,0.22641509433962265,0.32303480641376614,0.2956810631229236,0.20930232558139536,0.1875,0.5062952328645222,0.2189151632176747,1.1709324244774144,0.5038556671031573,0.19737040290353847,1.2862644527104843,-0.14492139382502736,-0.2432734878230516,-0.333691743481824,0.3956727965999376,-0.016567507122681024,-0.6335217237102028,-0.11128026158586074,0.8051464366297653,0.3741980213030458,0.6495481640063505,-1.1193179586401711,0.056763562752847115
uncontrolled_hypertension,LBDHDD,LBXTC,Low-High,23,32,0.3597027972027972,0.26953125,0.45703125,0.43478260869565216,0.3046841426729695,0.2744479495268139,0.4011142061281337,0.34375,1.3841327666464278,0.4767286378242868,4.018687705542101,1.220168149859875,0.47273071695683727,3.149383487319286,-0.26985770427914907,0.4567069575774507,0.5001008356221343,0.2877150904501875,-0.06083205870444197,0.4514491874658762,-0.0678680958113721,0.8694956828557858,0.7060493550815915,0.2114371350856199,-0.09048189985165432,0.8431914722619915
uncontrolled_hypertension,LBDHDD,LBXTR,Low-High,47,77,0.36010591350397175,0.265625,0.37209302325581395,0.23404255319148937,0.302928870292887,0.27419354838709675,0.3787878787878788,0.35064935064935066,0.5595647289616204,0.23081096442187352,1.3565763077250872,1.2520996927278936,0.6657651273707896,2.35481489804158,-0.24957802977911275,0.16659840935815629,-0.25733588824357156,0.6135367519877637,-0.11241174650176798,0.40464484583357996,0.09105203573906608,0.8238831622566625,-1.2854822878669472,0.005106984580524166,0.28651572561940697,0.45029491853279746
uncontrolled_hypertension,LBDHDD,LBXWBCSI,Low-Low,25,24,0.37106643356643354,0.2964426877470356,0.3643724696356275,0.16,0.31825866441251055,0.2826086956521739,0.31290322580645163,0.25,0.3546682727185622,0.09286562039868576,1.3545333906469934,0.7523628472533582,0.23117546062580846,2.4485724064087195,-0.13596597886873504,-0.016031153080597077,-1.0321102693857018,0.07727856778769776,-0.06778877325175141,-0.026136101313320847,-0.22446128253490735,0.6588040954562784,0.027662195182287602,0.9812454788876825,-0.5814247546773467,0.40472413001687113
uncontrolled_hypertension,LBDHDD,LBXWBCSI,High-Low,50,45,0.3562231759656652,0.44549763033175355,0.32882882882882886,0.42,0.30797248077701334,0.3824884792626728,0.3079584775086505,0.3111111111111111,1.316778742640231,0.6289357419105174,2.756889363295053,1.0339763832869544,0.4530511018326262,2.359793755871139,0.2545554935307471,-0.12767555010407275,0.046008397430948214,0.8971467744019825,0.255321474122013,-0.01470001001049303,-0.26279346458107716,0.48807316531918765,0.18289855877902872,0.6279799511011364,-0.2563975087307869,0.5211861650788943
uncontrolled_hypertension,LBDHDD,LBXWBCSI,Low-High,40,58,0.3694239930705933,0.29411764705882354,0.3805309734513274,0.225,0.31681981622053534,0.2881944444444444,0.32947976878612717,0.2413793103448276,0.5146595252043407,0.1970704485788982,1.344059592869468,0.7023994109442592,0.31981299231376903,1.5426669470976375,-0.16493650409688146,0.10734953910583278,-0.45395640713587726,0.29650032886449185,-0.046820638137202455,0.12033754236131833,-0.28974277702701695,0.441081181716259,-0.5728892216868442,0.3019914286926123,-0.31195136594366263,0.45781812281420275
uncontrolled_hypertension,LBDHDD,LBXSASSI,High-High,33,28,0.34997847610848043,0.43612334801762115,0.38596491228070173,0.48484848484848486,0.3081395348837209,0.375,0.30057803468208094,0.32142857142857145,1.7506892615681797,0.718202126333947,4.26747955511486,1.0934472934472934,0.3921159812356402,3.049166677113079,0.2284987931468706,0.22508736668396348,0.1649233844175246,0.6834058604142554,0.22775616917299335,0.04862015047648182,-0.13920424465200953,0.7560291834479184,0.2514928047545853,0.5975633269682206,-0.22364391844472986,0.65246867240171
uncontrolled_hypertension,LBDHDD,LBXSASSI,Low-High,45,59,0.364106988783434,0.29310344827586204,0.4351851851851852,0.2222222222222222,0.3166170845728857,0.2926829268292683,0.32063492063492066,0.2033898305084746,0.5164235859204963,0.20751274503443634,1.2851900737505397,0.567792721239719,0.24838051484857443,1.2979624206405642,-0.1482969929489541,0.37170457441615007,-0.7223331280400018,0.08351474980091109,-0.026041529875608607,0.10549966291297373,-0.5032198337820976,0.17803925737811999,-0.7493052566275252,0.12384717886344308,-0.9655328614184047,0.016973224812666866
uncontrolled_hypertension,LBDHDD,LBXSATSI,Low-High,49,56,0.3673557278208441,0.29130434782608694,0.397196261682243,0.24489795918367346,0.31821929101401486,0.2896551724137931,0.30578512396694213,0.21428571428571427,0.5739113454403437,0.24564416604273634,1.3408591693068832,0.6016144867459365,0.2617532077020539,1.382752837453524,-0.17416501464703354,0.30557281193416563,-0.4348466978145462,0.2713560315024929,-0.06002491942696305,0.11394020286661727,-0.3082628156460492,0.41960268070965945,-0.552877174424954,0.19461301374350792,-0.44089785110030144,0.2630569384407869
uncontrolled_hypertension,LBDHDD,LBXSAPSI,High-High,24,21,0.3447379818103075,0.4491525423728814,0.42857142857142855,0.375,0.30332681017612523,0.37656903765690375,0.36318407960199006,0.2857142857142857,1.164631553368568,0.40052039218378105,3.3865108533083315,0.9628127534785051,0.2874422456836067,3.2250248951966407,0.3247616309661698,0.3155494078974921,-0.6246673732659755,0.1815236856595075,0.25398056134566366,0.2840879009254629,-0.5630396691579698,0.2864435506931634,-0.4264053631190883,0.46681158896603925,0.14027522408720486,0.8365206703682677
uncontrolled_hypertension,LBDHDD,LBXSAPSI,Low-Low,35,40,0.37310195227765725,0.2786885245901639,0.3347826086956522,0.3142857142857143,0.3187716262975779,0.28338762214983715,0.3081232492997199,0.25,0.7884950610110402,0.31189618331993035,1.9933698919331257,0.7354376215615448,0.29050473555394474,1.8618233337117711,-0.2514589970663504,-0.14721668404262098,0.23756852429464567,0.5754919676421638,-0.0757800188334343,-0.03507680595637753,-0.1294175125755058,0.7511453803470245,-0.08502587158079708,0.900559411623605,0.15624563299183059,0.7820076314553985
uncontrolled_hypertension,LBDHDD,LBXSAPSI,High-Low,30,34,0.3553255713669685,0.45217391304347826,0.3276595744680851,0.36666666666666664,0.30965315503552027,0.3672566371681416,0.29476584022038566,0.38235294117647056,1.0696925875822176,0.40783484493028366,2.8056509789494326,1.3993476454076432,0.5679402536399115,3.4478518121546053,0.29302726405126267,-0.10414462230046677,-0.24852498509444773,0.5658179886720696,0.18521636217206444,-0.06400275603027039,0.19021446234774417,0.6358771633285194,0.5618551406491652,0.2703014138485941,0.9289168975632239,0.058799458483797945
uncontrolled_hypertension,LBDHDD,LBXSAPSI,Low-High,31,30,0.36264693077927734,0.2782258064516129,0.4369747899159664,0.3225806451612903,0.31449333871618895,0.27129337539432175,0.3541666666666667,0.36666666666666664,0.8580934975795539,0.3232540664454837,2.2778505424076134,1.285028206772915,0.4899511687458832,3.3703307544480445,-0.22230722958198496,0.2752290847655077,-0.11825866373087732,0.7866411070144684,-0.10985717893489062,0.21485839484574568,0.15449600874148076,0.7207819870366414,0.5015842401004375,0.45402504488521966,-0.08213262889866696,0.8783598789967011
uncontrolled_hypertension,LBDLDL,LBXTC,High-High,95,126,0.3440766550522648,0.4411764705882353,0.35294117647058826,0.42105263157894735,0.29754601226993865,0.3076923076923077,0.35714285714285715,0.4444444444444444,1.3902689035432398,0.7974184641264683,2.423881200539618,1.890604890604891,1.163239713549331,3.072786125460586,0.5643169111672393,-0.018265457066651312,-0.17371951978238762,0.7530676186414045,0.3105918890494182,0.23808459128918377,0.16678696896375733,0.7713241287397735,0.13678235486653995,0.6193322966339956,0.31996540704528187,0.18532587427743819
uncontrolled_hypertension,LBDLDL,LBXTC,Low-Low,88,62,0.3606271777003484,0.34210526315789475,0.1891891891891892,0.3181818181818182,0.32260424286759326,0.21212121212121213,0.2222222222222222,0.1774193548387097,0.8347506205824003,0.45525866020680694,1.5305773606726525,0.4686032831586934,0.19963456656561604,1.0999549865775968,-0.23039133593451272,-0.8613718199916135,0.7962611558838832,0.18279812130244233,-0.6799475159076888,-0.6177878637426123,0.421137620734924,0.5353030180125264,-0.018069545886098933,0.9704685797276473,-1.1937354854623126,0.024270322601460507
