outcome,marker1,marker2,anomaly_type,n11_d,n11_v,rate_00_d,rate_11_d,rate_00_v,rate_11_v,or_d,or_l_d,or_u_d,or_v,or_l_v,or_u_v,beta3_d,p3_d,beta3_v,p3_v,beta_med_int_d,p_med_int_d,beta_med_int_v,p_med_int_v
uncontrolled_hypertension,LBXSAL,LBXSCA,High-High,56.0,92.0,0.35717326521924225,0.4642857142857143,0.3165231652316523,0.31521739130434784,1.5633134477001336,0.7817595909075812,3.1262154813128475,1.0028030476772927,0.5587694520192209,1.799693860852427,0.2543088747070337,0.4611191793177657,0.2673856311530333,0.3937933195029937,0.22428329678060224,0.5369256253478998,-0.014345931007981531,0.9598501011396716
uncontrolled_hypertension,LBXSAL,LBXSCA,Low-Low,82.0,56.0,0.35474513054289264,0.35365853658536583,0.3170731707317073,0.35714285714285715,1.0026951677932903,0.5498405626962671,1.8285256994969974,1.2093111800588126,0.5892112350312125,2.4820190846119345,-0.4711310545484254,0.15711284939464096,0.7657659184226631,0.05185548571554281,-0.4176884608602472,0.21099187967273092,0.07653091516367312,0.8694801961712395
uncontrolled_hypertension,LBXSAL,LBXSCR,Low-Low,24.0,23.0,0.3556989247311828,0.25,0.3164260632071791,0.043478260869565216,0.6362537764350453,0.1955381994463563,2.070280227464783,0.14397206818648592,0.016355977166346177,1.2673016235644847,-0.781394684732432,0.12993779864678123,-2.0741399663992857,0.04740057116737679,-0.043027741454372,0.9415031052279518,-0.7621205574288354,0.5075596163524696
uncontrolled_hypertension,LBXSAL,LBXSCR,Low-High,53.0,51.0,0.3535483870967742,0.49056603773584906,0.3125248508946322,0.4117647058823529,1.7614921248963802,0.8659731361979454,3.5830840200136533,1.5501026544245622,0.7441657057122353,3.228875263681165,0.38309466540167314,0.2667912389108672,0.6659426613578223,0.06483180766861356,-1.9779264249903425,0.008983111952547454,0.6971600758367029,0.5485816245931553
uncontrolled_hypertension,LBXSAL,LBXSKSI,Low-Low,20.0,20.0,0.356457242582897,0.35,0.31217356368019283,0.15,1.0027183146449203,0.3085685102428619,3.2584142099691404,0.44051446945337625,0.09707501997039601,1.9990003386758812,-0.11686824348961772,0.8203031975381021,-1.0951758081985314,0.09698201482088079,0.23753063904673205,0.7369292634878899,-0.8042877982102115,0.34610055712688725
uncontrolled_hypertension,LBXSAL,LBXSKSI,High-Low,37.0,34.0,0.36209887250650474,0.40540540540540543,0.3151294498381877,0.3235294117647059,1.2132854578096948,0.5146464759152294,2.860335533269936,1.0631610552318043,0.41791756754897347,2.704627699645932,0.30518836986870407,0.4389819913542967,0.25519356275706356,0.5443782576132229,0.27872497326732554,0.5503628194918158,-0.027810412758709876,0.9540367285552338
uncontrolled_hypertension,LBXSAL,LBXSKSI,Low-High,43.0,22.0,0.36054421768707484,0.37209302325581395,0.31590995803128574,0.36363636363636365,1.0638774307601648,0.4733912288759432,2.39090865787346,1.2689946517387052,0.4148568413162646,3.8816942756255406,0.1490949813967551,0.6973196515484097,0.4988543884625492,0.3219420745166044,-0.8528605010564181,0.2610092207291018,20.519881067335117,0.9996340840653478
uncontrolled_hypertension,LBXSAL,LBXSNASI,Low-Low,23.0,26.0,0.3599320882852292,0.391304347826087,0.3105181747873163,0.2692307692307692,1.1647938552821409,0.39519979980568165,3.4330602545095914,0.8537169115887225,0.2807246085350963,2.5962546316685584,0.27401140859856754,0.5711054630089258,-0.29168654586906995,0.5572610229358685,0.02493360837387359,0.9708453180075106,-0.11656285016397336,0.8658910506633957
uncontrolled_hypertension,LBXSAL,LBXSUA,High-High,22.0,42.0,0.35795454545454547,0.36363636363636365,0.3114415530772408,0.2857142857142857,1.0511666070564472,0.3435061604562234,3.216685355287475,0.9057675803104868,0.3785368041219225,2.1673319492528593,-0.0067025510450314015,0.9891430506682753,-0.06383677820458131,0.8721002826917286,0.4590860857826641,0.4937867296035454,-0.04573255580704555,0.930729593207273
uncontrolled_hypertension,LBXSAL,LBXSUA,Low-High,44.0,42.0,0.3545179420665802,0.4318181818181818,0.3107667210440457,0.3333333333333333,1.3919417858551097,0.6361776310380698,3.0455360903652546,1.127972389991372,0.4876828034920352,2.608912398535347,-0.062436180178121276,0.8647437159889388,0.13127867836479926,0.7353398840989274,-1.4601687113349304,0.02837895456352164,-0.3252232872778283,0.6790265384945808
uncontrolled_hypertension,LBXSAL,LBXTC,High-High,39.0,40.0,0.3533997401472499,0.5641025641025641,0.3048527581916217,0.5,2.3517627504155367,1.0268574419571213,5.386130350967452,2.2794017675050986,1.0113434934048104,5.137396395574274,0.7008184070805092,0.06873862605500412,0.7169972272377457,0.055638566435388497,0.7395552926777417,0.06142316548700078,0.5351510481894702,0.15137650214657675
uncontrolled_hypertension,LBXSAL,LBXTC,Low-Low,39.0,29.0,0.36210617177384546,0.358974358974359,0.31959152798789714,0.2413793103448276,1.0014481075336625,0.4260899589943387,2.3537243507211563,0.7094421446875616,0.2381842129756111,2.1131046024046243,0.02366810991929267,0.9519743082227388,0.3887062726224787,0.44597347762945105,-0.9358815618613395,0.0966151847330549,-0.7641786909345515,0.36631815093837616
uncontrolled_hypertension,LBXSAL,LBXWBCSI,Low-Low,33.0,29.0,0.3602080624187256,0.42424242424242425,0.31272727272727274,0.2413793103448276,1.3203971814915891,0.5367109812692902,3.2483939731730067,0.7323004088659351,0.24575360741202418,2.18212010994463,0.2565221364099376,0.5303519130645069,-0.3367428818207709,0.4841546050454969,-0.005787704445371667,0.9912476841003411,-0.8014142591010993,0.2551848293823876
uncontrolled_hypertension,LBXSAL,LBXWBCSI,Low-High,37.0,34.0,0.3592065545493747,0.43243243243243246,0.3138544891640867,0.35294117647058826,1.368689052887097,0.5847455542893808,3.203632263214966,1.2141439036078592,0.48615750175208006,3.0322383453004553,0.0914692211930961,0.8164029819483866,0.2672130446876431,0.5320142214240737,0.2526077282354187,0.6184482788514261,-0.07134673751373254,0.9049424334805579
uncontrolled_hypertension,LBXSAL,LBXSASSI,High-High,40.0,37.0,0.35800344234079173,0.4,0.315702479338843,0.2702702702702703,1.2073910645339216,0.5275840652736031,2.7631486215573067,0.8273143468696118,0.3227659266549021,2.120573988803031,0.0644898197359553,0.8678580242059855,-0.0924366417090329,0.8263004645916618,-0.24125330781444165,0.5589289141986689,-0.35142166799069985,0.42980535159974165
uncontrolled_hypertension,LBXSAL,LBXSASSI,Low-High,22.0,31.0,0.35296665223040274,0.4090909090909091,0.31342062193126025,0.22580645161290322,1.2896200921951995,0.43072211249445347,3.86123659303647,0.6703542473740964,0.22745671989216915,1.975649772781069,-0.11186561870536357,0.8156810224615149,-0.39689215576850956,0.4039855087849359,0.09012618635349627,0.8777188819008702,-0.9903350399019211,0.11143041036014409
uncontrolled_hypertension,LBXSAL,LBXSATSI,High-High,44.0,26.0,0.3605150214592275,0.36363636363636365,0.317102615694165,0.2692307692307692,1.026675850840665,0.45920703484498476,2.295398856542399,0.8280083898346422,0.27222867383759447,2.5184631874802768,0.007793095244361024,0.9836465728239311,0.12120603621779832,0.8040876068368067,-0.1317174501369888,0.7372912018662829,0.044765369334342546,0.9284342012754141
uncontrolled_hypertension,LBXSAL,LBXSATSI,Low-Low,59.0,29.0,0.3471215351812367,0.4067796610169492,0.3133110863922877,0.4827586206896552,1.2976681451508312,0.6536523066000556,2.576205419817385,2.0496556723450525,0.7949098743842395,5.2849870287880565,-0.3715423314252516,0.2734230629688563,0.9289217041397733,0.047606332943969966,-0.2808816529387775,0.46657268060558765,1.257098247895654,0.14345308229477596
uncontrolled_hypertension,LBXSAL,LBXSAPSI,High-Low,37.0,47.0,0.3629310344827586,0.2702702702702703,0.31353820598006643,0.14893617021276595,0.6700512543835987,0.2614564046992715,1.7171837271205506,0.40529940927028946,0.14465869186971128,1.135552997415429,-0.4204713903752148,0.3253472740564246,-1.0097353425338,0.026345597701362147,0.2548505527998892,0.6052429598442228,-0.44053799692167234,0.3773755378432043
uncontrolled_hypertension,LBXSAL,LBXSAPSI,Low-High,57.0,38.0,0.34886703719538265,0.3508771929824561,0.31209213051823415,0.47368421052631576,1.0200204123290468,0.49832117832857625,2.087893685469427,1.9884719744554544,0.8642892559457444,4.574881344403738,-0.6995925890233703,0.04391700795868258,0.9227971036835221,0.02193491287506342,-0.5368928136786635,0.2168230668056198,1.436175772500656,0.04474602694166939
uncontrolled_hypertension,LBXSBU,LBXSCA,High-High,39.0,42.0,0.3515490533562823,0.358974358974359,0.31532663316582915,0.30952380952380953,1.0485698866702644,0.44610605576940277,2.464657883505698,0.9932968182380528,0.4228480374944343,2.3333171296433552,-0.5632321747794566,0.14850052991477322,0.1562899280389328,0.6857689834856336,0.0,1.0,0.0,1.0
uncontrolled_hypertension,LBXSBU,LBXSCA,Low-Low,25.0,23.0,0.3573498964803313,0.28,0.31449333871618895,0.2608695652173913,0.7288846460820982,0.2377121154435603,2.234942153885989,0.8093283240172272,0.2465882953333412,2.65629938019191,-0.5680651121424941,0.2566645018729594,0.025031491967134327,0.9621583777559675,-0.15422801726215882,0.7760855158877489,0.43567429944656494,0.45155171720744247
uncontrolled_hypertension,LBXSBU,LBXSCA,High-Low,29.0,34.0,0.35802469135802467,0.4827586206896552,0.3163538873994638,0.29411764705882354,1.6769785137906579,0.6500828498365141,4.32599773463146,0.9258491055224267,0.3558035437188724,2.4091850160828243,0.5410407549485928,0.20953470612531866,0.24339123134232146,0.587942546122186,-0.5171817688525197,0.4830160484219739,-0.9741300964925801,0.26724432151407596
uncontrolled_hypertension,LBXSBU,LBXSCR,High-High,147.0,170.0,0.3554817275747508,0.40816326530612246,0.31103421760861205,0.31176470588235294,1.2532899674756066,0.8035753430717593,1.9546838465335294,1.0082267751304326,0.6502168447387467,1.5633572681408217,0.13858148267912263,0.6571064571141447,0.05455089068526837,0.8712932469646393,-0.5699818854233717,0.2068959784487424,-0.11339706683423291,0.8298643067820151
uncontrolled_hypertension,LBXSBU,LBXSCR,Low-Low,50.0,81.0,0.36058091286307054,0.38,0.3144016227180527,0.20987654320987653,1.097483501738821,0.5182789819649665,2.323980092772355,0.5914413806546414,0.2927504101843199,1.1948844291300134,-0.02342886838332107,0.9500679591361255,-0.5654997356508935,0.10679429137964305,0.891612410415645,0.018975841902755818,0.40099363019998613,0.22208388414668467
uncontrolled_hypertension,LBXSBU,LBXSKSI,High-High,75.0,74.0,0.36298482293423273,0.38666666666666666,0.3157894736842105,0.3108108108108108,1.113068603773114,0.6010307897182432,2.06132820131598,0.988354168242131,0.5158286370879419,1.893737360911693,0.3571939385509441,0.280605766784344,0.39415798735369084,0.2853377800311788,0.6757803235749531,0.407771755209028,-1.55563039990219,0.048481988672049656
uncontrolled_hypertension,LBXSBU,LBXSKSI,Low-Low,31.0,73.0,0.3611346316680779,0.45161290322580644,0.3116883116883117,0.3013698630136986,1.465411331492175,0.5831710470045082,3.6823336506434434,0.9644512835225308,0.4980539068328021,1.8676016100412125,0.36914585996631044,0.3831104364805058,-0.14482908920138501,0.6508497515385365,0.7046033396258171,0.14518994397203228,0.19104599951138368,0.5738322070862512
uncontrolled_hypertension,LBXSBU,LBXSNASI,High-Low,30.0,22.0,0.3606975754997873,0.3,0.31137254901960787,0.3181818181818182,0.7829548724835893,0.2852690393134575,2.1489129483560983,1.0697537505836496,0.3383534079657852,3.3821828299820345,-0.216327914392211,0.6331149158581943,0.01624877411423042,0.9744476694458876,-1.0500167213109213,0.42055241057949444,15.672861461352008,0.9955656720340033
uncontrolled_hypertension,LBXSBU,LBXSUA,High-High,74.0,91.0,0.3561937419631376,0.40540540540540543,0.31024706358849735,0.2967032967032967,1.238488720128102,0.6691115682808505,2.292374519581957,0.947551793362561,0.5214480341926419,1.721848280614872,-0.005962817052869903,0.9851386452815489,-0.23911329997878036,0.4474286953437091,0.23182319237271265,0.7196822612378466,-0.913016271621282,0.2526304084149009
