outcome_var,outcome_name,marker1_var,marker1_name,marker2_var,marker2_name,anomaly_type,gate,n_samples,n_cases,p00,p10,p01,p11,or10,or01,or11,beta1,p1,beta2,p2,beta3,p3,p3_fdr,p3_bonferroni,survives_fdr,survives_bonferroni
diabetes_binary,Diabetes,BMXBMI,Body Mass Index (kg/m2),LBXGH,"Glycohemoglobin (HbA1c, %)",High-High,OR,5947,794.0,0.0554418985270049,0.1270491803278688,0.8199152542372882,0.7474747474747475,2.492286999194696,77.08016973064952,49.68818835084678,0.9080766404030114,1.282009970913195e-09,4.351155038166755,1.55104401877894e-227,-1.3386608086065075,8.345061512016342e-06,0.0160940472017458,0.11265833041222062,True,False
diabetes_binary,Diabetes,BMXBMI,Body Mass Index (kg/m2),LBXGLU,Fasting Glucose (mg/dL),High-High,OR,2840,407.0,0.0676949443016281,0.148471615720524,0.7767857142857143,0.7735849056603774,2.423269623306736,47.449698597620014,45.58977917981072,0.8760095410012825,1.6394456220376126e-05,3.869680868735251,4.2524027612847874e-102,-0.8943764178713582,0.0324198539478534,1.0,1.0,False,False
diabetes_binary,Diabetes,BMXWAIST,Waist Circumference (cm),LBXGH,"Glycohemoglobin (HbA1c, %)",High-High,OR,5744,748.0,0.0512333965844402,0.1503267973856209,0.8037383177570093,0.8070175438596491,3.289467249643089,75.35191912809982,75.98380104950947,1.18673099789143,4.922035857903381e-16,4.328596090947948,8.629612747052023e-215,-1.16580973273079,0.0001268299832285,0.10396762799305263,1.0,False,False
diabetes_binary,Diabetes,BMXWAIST,Waist Circumference (cm),LBXGLU,Fasting Glucose (mg/dL),High-High,OR,2751,389.0,0.0603524229074889,0.1844660194174757,0.7714285714285715,0.8,3.545281899109792,51.98781630740393,60.34141414141413,1.2589259729663511,3.1384917796091637e-10,3.961699116967718,3.6832300323656353e-100,-1.0890269361709537,0.0070225281403283,0.918048129919605,1.0,False,False
diabetes_binary,Diabetes,BMXWAIST,Waist Circumference (cm),LBDHDD,HDL Cholesterol (mg/dL),TwoSided-TwoSided,AND,6418,740.0,0.1059665871121718,0.1141769743101807,0.1272344900105152,0.243362831858407,1.0903304961275977,1.2330781800980477,2.7276134943773425,0.0838517860767879,0.4426008072313621,0.2069841653779071,0.058703757389339,0.7074529978469256,0.0009024280399299,0.3740073926250838,1.0,False,False
diabetes_binary,Diabetes,BMXWAIST,Waist Circumference (cm),LBXSATSI,ALT Liver Enzyme (U/L),High-High,OR,5610,737.0,0.1112080244221543,0.2887931034482758,0.1511879049676026,0.2371134020618556,3.249694390566633,1.430658832870582,2.518855707984671,1.1772078141146298,1.522007475350273e-25,0.3531462988043419,0.0104809531591707,-0.6204643215697472,0.0349114186579106,1.0,1.0,False,False
diabetes_binary,Diabetes,BMXWAIST,Waist Circumference (cm),LBXSNASI,Sodium (mmol/L),High-Low,OR,5612,737.0,0.1071276141698676,0.2778864970645792,0.2136986301369863,0.3,3.211500010098358,2.2737322085226044,3.635890967696728,1.1654532996137623,1.810697658389181e-26,0.8176494969829996,1.905562268491501e-09,-0.7099777709309368,0.0433767498146357,1.0,1.0,False,False
diabetes_binary,Diabetes,BMXWAIST,Waist Circumference (cm),LBXHSCRP,hs-CRP Inflammation (mg/L),High-High,OR,6779,735.0,0.0839978734715576,0.2673913043478261,0.1652173913043478,0.287037037037037,3.986626078132928,2.1675913733024017,4.407211133504524,1.3813286285210198,8.004170944969405e-33,0.7693179911995678,1.041695840903465e-08,-0.6712376335881608,0.0031811342731362,0.6266225130231325,1.0,False,False
diabetes_binary,Diabetes,LBXGH,"Glycohemoglobin (HbA1c, %)",LBXGLU,Fasting Glucose (mg/dL),High-High,OR,2885,416.0,0.0603448275862069,0.8367346938775511,0.5396825396825397,0.8461538461538461,75.79497430039979,18.155504360704292,84.3710426340228,4.3795682581983,1.6090149217002439e-28,2.904502427803516,9.7300296075084e-28,-2.833884860589561,1.995079306344292e-08,8.977856878549314e-05,0.00026933570635647943,True,True
diabetes_binary,Diabetes,LBXGH,"Glycohemoglobin (HbA1c, %)",LBXIN,Insulin (uIU/mL),High-High,OR,2820,411.0,0.0650684931506849,0.8415841584158416,0.1605504587155963,0.84375,75.14900378310215,2.771242238799303,74.35144418423107,4.335095350269054,1.5664628942086312e-94,1.0108947246665112,6.099782197065383e-07,-0.9945583053468184,0.024939223510169,1.0,1.0,False,False
diabetes_binary,Diabetes,LBXGH,"Glycohemoglobin (HbA1c, %)",LBXHSCRP,hs-CRP Inflammation (mg/L),High-High,OR,5888,797.0,0.0594795539033457,0.8227571115973742,0.1002087682672233,0.7727272727272727,72.92933621120457,1.7744175631738868,52.93230706494037,4.295940755205195,1.1672362078374095e-216,0.5658936872918813,0.0005526932845551,-0.8772582443872226,0.0041415506513958,0.7261160232966662,1.0,False,False
diabetes_binary,Diabetes,LBXGLU,Fasting Glucose (mg/dL),LBXIN,Insulin (uIU/mL),High-High,OR,2823,411.0,0.0669240669240669,0.7942583732057417,0.1753554502369668,0.7222222222222222,53.20711688883993,2.9873119913582395,35.60001558482039,3.985715608936228,1.4292753742481242e-97,1.0867905497029426,4.807580801790907e-08,-1.482066777338487,6.681456693737645e-05,0.06938435797342939,0.9019966536545821,False,False
diabetes_binary,Diabetes,LBXGLU,Fasting Glucose (mg/dL),LBXIN,Insulin (uIU/mL),TwoSided-TwoSided,OR,2823,411.0,0.0723718964606444,0.4493150684931506,0.1081081081081081,0.4177215189873418,10.428847281750508,1.563871451794423,9.183862407862406,2.34737436813206,3.1568879713678247e-65,0.4405996480203474,0.0158378798669856,-0.569295002808085,0.0319582951638905,1.0,1.0,False,False
diabetes_binary,Diabetes,LBXGLU,Fasting Glucose (mg/dL),LBXSNASI,Sodium (mmol/L),Low-High,AND,2825,411.0,0.1514900662251655,0.03862660944206,0.1987951807228915,0.3,0.2367516718978357,1.4039425479405858,2.610914051841746,-1.491459735787735,1.5098489794783238e-05,0.3291201719758121,0.1042522291738819,2.0380034421558046,0.010408918317395,1.0,1.0,False,False
diabetes_binary,Diabetes,LBXIN,Insulin (uIU/mL),LBDHDD,HDL Cholesterol (mg/dL),High-Low,OR,2820,410.0,0.1196943972835314,0.3125,0.2197802197802197,0.3103448275862069,3.350854884440244,2.087061015370284,3.3543756145526054,1.2068699574870878,1.8238164415551256e-14,0.7283797143640337,0.0001254907141814,-0.7384300502175349,0.0463618475811806,1.0,1.0,False,False
diabetes_binary,Diabetes,LBXIN,Insulin (uIU/mL),LBXSATSI,ALT Liver Enzyme (U/L),High-High,OR,2818,411.0,0.120223271790468,0.3551401869158878,0.2028985507246377,0.1911764705882352,4.035772891368559,1.8763160303945805,1.7772799537505422,1.3937972001987786,5.046499973527401e-19,0.6220416894524399,0.000732830122813,-1.4679051723525005,0.000146324809768,0.10396762799305263,1.0,False,False
diabetes_binary,Diabetes,LBXIN,Insulin (uIU/mL),LBXSASSI,AST Liver Enzyme (U/L),Low-Low,AND,2810,411.0,0.1513626834381551,0.0636704119850187,0.2013888888888889,0.2857142857142857,0.3912368899821381,1.4303736834857168,2.4001185536455245,-0.9642945017315556,0.0001761163728546,0.3463167736976983,0.1080547324418509,1.4256400682341763,0.0354072063418487,1.0,1.0,False,False
diabetes_binary,Diabetes,LBXIN,Insulin (uIU/mL),LBXSNASI,Sodium (mmol/L),Low-High,AND,2820,411.0,0.1509671993271656,0.0601503759398496,0.19375,0.3125,0.3700165732512721,1.3664248393038378,2.6866420753461933,-1.0218369657979045,0.0001096229608665,0.3012100299480341,0.1477075114837516,1.65920480531016,0.0087636016996598,1.0,1.0,False,False
diabetes_binary,Diabetes,LBXTC,Total Cholesterol (mg/dL),LBXSAPSI,Alkaline Phosphatase (U/L),High-High,XNOR,5893,799.0,0.1431277625762997,0.106951871657754,0.0958408679927667,0.2142857142857142,0.7217898105829462,0.6395522185382582,1.7284513021471135,-0.3327103885299374,0.0197721332255539,-0.454765034537243,0.0024771956794384,1.2777435892697466,0.0111346233812818,1.0,1.0,False,False
diabetes_binary,Diabetes,LBXTC,Total Cholesterol (mg/dL),LBXSCR,Creatinine Kidney (mg/dL),High-Low,AND,5893,799.0,0.1391956657637007,0.0992647058823529,0.1289682539682539,0.2608695652173913,0.6866949222970166,0.9210617899751792,2.239222572707663,-0.3834347306802783,0.0102357924262246,-0.0881255293194149,0.5269436953303877,1.252092999031652,0.0013547696947721,0.4385130154079143,1.0,False,False
diabetes_binary,Diabetes,LBXTC,Total Cholesterol (mg/dL),LBXSBU,BUN Kidney (mg/dL),High-Low,XNOR,5891,799.0,0.1446007447248655,0.1121673003802281,0.0712830957230142,0.15,0.7524465527324712,0.4597564995181192,1.1138701557012771,-0.2911999485391974,0.0432890986341841,-0.7895528828009912,1.165670669083501e-05,1.123743641176063,0.0239252688643099,1.0,1.0,False,False
diabetes_binary,Diabetes,LBDHDD,HDL Cholesterol (mg/dL),LBXSCA,Calcium (mg/dL),High-High,AND,5891,799.0,0.1404358353510895,0.0708812260536398,0.1501340482573726,0.25,0.4724778815365632,1.0885394350831774,2.105857154625587,-0.7615561993642617,1.4108805939833184e-05,0.078124695786865,0.6039536814335008,1.3964939938382834,0.001170973991734,0.435741114285669,1.0,False,False
diabetes_binary,Diabetes,LBDHDD,HDL Cholesterol (mg/dL),LBXSCA,Calcium (mg/dL),TwoSided-TwoSided,AND,5891,799.0,0.127016129032258,0.1455108359133126,0.1435963777490297,0.2375690607734806,1.1728522955440863,1.155761916337865,2.1568447152522605,0.1573497376038651,0.1259462400081023,0.1418676469862824,0.2097266496209002,0.4623320475571664,0.0418094765611522,1.0,1.0,False,False
diabetes_binary,Diabetes,LBDHDD,HDL Cholesterol (mg/dL),LBXHSCRP,hs-CRP Inflammation (mg/L),TwoSided-TwoSided,AND,6687,801.0,0.1141291942478886,0.1354268891069676,0.1105947955390334,0.2085308056872037,1.2184927947832087,0.9678869433438624,2.0603486066172634,0.1954360921677392,0.0581254842189052,-0.0354398653947107,0.7432456804924585,0.5554396276751918,0.0119273211980663,1.0,1.0,False,False
diabetes_binary,Diabetes,LBDLDL,LDL Cholesterol (mg/dL),LBXSCR,Creatinine Kidney (mg/dL),High-Low,AND,2795,402.0,0.1469026548672566,0.1026615969581749,0.1356589147286821,0.5714285714285714,0.6744186046511628,0.9212527964205816,7.584615384615384,-0.4088914327672794,0.0533938698518182,-0.0927202037167032,0.6278565445444982,2.5483972151897656,2.762413708089522e-05,0.03729258505920855,0.3729258505920855,True,False
diabetes_binary,Diabetes,LBDLDL,LDL Cholesterol (mg/dL),LBXSNASI,Sodium (mmol/L),High-Low,AND,2796,402.0,0.1432192648922687,0.097165991902834,0.1842105263157894,0.3666666666666666,0.6549735925644042,1.367762655925617,3.523696235036441,-0.4403126837815512,0.0480208937099,0.3007282019007895,0.1663906334186997,1.381846032843314,0.0045255659665225,0.7636892568506719,1.0,False,False
diabetes_binary,Diabetes,LBDLDL,LDL Cholesterol (mg/dL),LBXWBCSI,WBC Count (10^3/uL),TwoSided-TwoSided,OR,2806,403.0,0.120775623268698,0.2035398230088495,0.1700680272108843,0.1666666666666666,1.864226839788369,1.4967017460609826,1.485201714350734,0.6207902033362037,6.1893145018774e-06,0.3999604378722635,0.006114302934428,-0.6450828959052486,0.042986995623854,1.0,1.0,False,False
diabetes_binary,Diabetes,LBDLDL,LDL Cholesterol (mg/dL),LBXPLTSI,Platelet Count (10^3/uL),High-High,AND,2806,403.0,0.1452464788732394,0.109375,0.1490196078431372,0.3043478260869565,0.7330746796346628,1.0403776931503992,2.671571998349608,-0.3247601243884924,0.1200632325582615,0.0300698005766703,0.8713354682615811,1.2403927450180978,0.0190562495086629,1.0,1.0,False,False
diabetes_binary,Diabetes,LBXTR,Triglycerides (mg/dL),LBXSUA,Uric Acid (mg/dL),High-High,OR,2819,410.0,0.1220455522131499,0.2888888888888888,0.2333333333333333,0.2105263157894736,2.931288975028606,2.201532208480469,1.9732903300565867,1.072413811318225,2.1321564409998192e-11,0.7836162897825787,7.55413988952957e-06,-1.2045855844267082,0.0024278594165006,0.5852875379063947,1.0,False,False
diabetes_binary,Diabetes,LBXTR,Triglycerides (mg/dL),LBXSUA,Uric Acid (mg/dL),TwoSided-TwoSided,XOR,2819,410.0,0.1335857220118983,0.1807511737089202,0.1724137931034483,0.1159420289855072,1.4357451481915,1.3565221306677473,0.8721088435374149,0.3583532906515841,0.0123733290583574,0.3010038730864827,0.0421146105506835,-0.8211696952312141,0.0126611008739346,1.0,1.0,False,False
diabetes_binary,Diabetes,LBXSATSI,ALT Liver Enzyme (U/L),LBXSUA,Uric Acid (mg/dL),High-High,XOR,5896,800.0,0.1246684350132626,0.167381974248927,0.2272727272727272,0.1441441441441441,1.4177187349713924,2.07128820229476,1.2122495109014395,0.3446485398167854,0.0087217630469351,0.7251696211283513,5.670486934727681e-09,-0.9021612775554296,0.0051322909870077,0.8308590724900125,1.0,False,False
diabetes_binary,Diabetes,LBXSATSI,ALT Liver Enzyme (U/L),LBXSUA,Uric Acid (mg/dL),High-Low,AND,5896,800.0,0.1376089663760896,0.1546762589928057,0.0858283433133732,0.3809523809523809,1.1514334427531838,0.5941994922994366,3.943369895894388,0.1369073186530887,0.271547778776313,-0.5303763513169371,0.0012972953411999,1.7432539339858328,0.0004041821834509,0.22977571411462497,1.0,False,False
diabetes_binary,Diabetes,LBXSATSI,ALT Liver Enzyme (U/L),LBXSKSI,Potassium (mmol/L),High-High,XOR,5894,799.0,0.1184238105219031,0.1660516605166051,0.2577696526508227,0.088235294117647,1.487709991158267,2.589310747218878,0.8265055506434816,0.3935691156142387,0.0014799744013367,0.9498483558926404,1.0167751282936773e-18,-1.6713507622077108,0.0074803921697153,0.918048129919605,1.0,False,False
diabetes_binary,Diabetes,LBXSASSI,AST Liver Enzyme (U/L),LBXSAPSI,Alkaline Phosphatase (U/L),Low-High,AND,5878,800.0,0.1358435614728521,0.1792260692464358,0.0844036697247706,0.3714285714285714,1.3943535381403538,0.591821354636963,3.814384085692425,0.3286501276911497,0.0085419631990217,-0.5337148241027979,0.0008340148265322,1.529221475674495,0.0001432673253034,0.10396762799305263,1.0,False,False
diabetes_binary,Diabetes,LBXSASSI,AST Liver Enzyme (U/L),LBXSBU,BUN Kidney (mg/dL),TwoSided-TwoSided,OR,5878,800.0,0.1027657954833798,0.1676367869615832,0.2256902761104441,0.2571428571428571,1.761331137805558,2.5468180068595925,3.0345455466783777,0.5643951135329881,8.404985803883305e-08,0.9340560026851716,1.6902481385952636e-21,-0.3924587202524271,0.0478288716979754,1.0,1.0,False,False
diabetes_binary,Diabetes,LBXSASSI,AST Liver Enzyme (U/L),LBXSUA,Uric Acid (mg/dL),High-High,OR,5878,800.0,0.1233859397417503,0.1839323467230444,0.2185273159144893,0.1809523809523809,1.6072799300027376,1.993054987123707,1.6004844937999183,0.4708204121078422,0.0001956976914213,0.6864804892017572,4.743907734776196e-08,-0.7064595554785777,0.0213126288665394,1.0,1.0,False,False
diabetes_binary,Diabetes,LBXSAPSI,Alkaline Phosphatase (U/L),LBXSCA,Calcium (mg/dL),High-Low,AND,5896,800.0,0.1375286518024588,0.0933572710951526,0.1575875486381323,0.2692307692307692,0.6508984067011548,1.1782666132312123,2.4104699237174634,-0.437345053965672,0.0039042825561709,0.1596810833982087,0.2126001509446751,1.1151047971845962,0.0209112003419976,1.0,1.0,False,False
diabetes_binary,Diabetes,LBXSAPSI,Alkaline Phosphatase (U/L),LBXHGB,Hemoglobin (g/dL),High-High,XNOR,5896,799.0,0.1428571428571428,0.0962962962962963,0.108058608058608,0.1627906976744186,0.6444368682184747,0.7318599619993603,1.2321229359089034,-0.447312218043664,0.0031784502102438,-0.3189672099488148,0.0266822783785744,0.9204301078197376,0.0459252088878402,1.0,1.0,False,False
diabetes_binary,Diabetes,LBXSAPSI,Alkaline Phosphatase (U/L),LBXWBCSI,WBC Count (10^3/uL),High-High,AND,5896,799.0,0.1352928913904523,0.0857142857142857,0.1763565891472868,0.2413793103448276,0.6048252918478073,1.3735151960877434,2.081229294790288,-0.5121747614862905,0.0015189234807828,0.3137191902377598,0.0107415699089209,0.908272119590855,0.0129529959459852,1.0,1.0,False,False
diabetes_binary,Diabetes,LBXSCR,Creatinine Kidney (mg/dL),LBXSUA,Uric Acid (mg/dL),High-High,OR,5897,800.0,0.1127728375101051,0.3126491646778043,0.1818181818181818,0.2694610778443114,3.583197441773505,1.7572173363526256,2.919887453638573,1.2749623867531117,9.117604175153437e-29,0.5586481469116316,9.694379883422937e-05,-0.768243544939774,0.002043958469372,0.5306430641638845,1.0,False,False
diabetes_binary,Diabetes,LBXSBU,BUN Kidney (mg/dL),LBXHGB,Hemoglobin (g/dL),Low-High,AND,5894,799.0,0.1455906821963394,0.0665322580645161,0.1045045045045045,0.2285714285714285,0.4239066408875768,0.6896645970753124,1.812847965738758,-0.8716082566147095,2.38628069281178e-06,-0.3785357795451657,0.0088759904796167,1.8033599478404256,0.0001021679910258,0.09851913420345,1.0,False,False
diabetes_binary,Diabetes,LBXSUA,Uric Acid (mg/dL),LBXSNASI,Sodium (mmol/L),Low-High,AND,5897,800.0,0.1372549019607843,0.0883534136546184,0.1717791411042944,0.2916666666666667,0.6150598477295458,1.3121166042749748,2.692244309403646,-0.4956280792601386,0.0023756289019223,0.2652092165997225,0.0818711003797104,1.1813951525224613,0.0181018675447153,1.0,1.0,False,False
diabetes_binary,Diabetes,LBXSUA,Uric Acid (mg/dL),LBXSCA,Calcium (mg/dL),Low-High,AND,5897,800.0,0.1383319967923015,0.0887096774193548,0.1524547803617571,0.2692307692307692,0.6122019034969455,1.1275474834043668,2.39430735810171,-0.5002790663028182,0.0021682515887915,0.1137373151327277,0.4398435161355586,1.2172264006701148,0.0133680300415485,1.0,1.0,False,False
diabetes_binary,Diabetes,LBXSNASI,Sodium (mmol/L),LBXSCA,Calcium (mg/dL),Low-Low,XOR,5897,800.0,0.1245222289277811,0.2415584415584415,0.1646341463414634,0.1428571428571428,2.245862737388161,1.3915064965376969,1.239851872952571,0.8061312067361561,1.9085613521775256e-10,0.3261414560273862,0.0114219850624883,-0.9737466161404156,0.0284316655801133,1.0,1.0,False,False
diabetes_binary,Diabetes,LBXSNASI,Sodium (mmol/L),LBXSAL,Albumin (g/dL),Low-Low,OR,5900,800.0,0.1196348805593319,0.2365038560411311,0.2649842271293375,0.1777777777777777,2.2864162696708856,2.6611561779820114,1.6668180589348471,0.8239487256536699,8.163766032893665e-11,0.9756706326849424,3.75712815869261e-13,-1.3352034418956709,0.001869991103781,0.5122552760739629,1.0,False,False
diabetes_binary,Diabetes,LBXSNASI,Sodium (mmol/L),LBXHGB,Hemoglobin (g/dL),Low-Low,XOR,5897,799.0,0.1204504323346068,0.2454308093994778,0.2040816326530612,0.1176470588235294,2.381894238290112,1.8779510027028496,1.0424162992970332,0.8650396972788343,7.948633780942746e-12,0.6271950499856624,1.834425233030004e-07,-1.5189661646854984,0.00112444607783,0.43371491573442855,1.0,False,False
diabetes_binary,Diabetes,LBXSNASI,Sodium (mmol/L),LBXWBCSI,WBC Count (10^3/uL),High-High,XOR,5897,799.0,0.1267212133306725,0.1891025641025641,0.1884328358208955,0.1052631578947368,1.6164057250421715,1.6050525680620682,0.8982656586734171,0.4744133003873245,0.0016414335642306,0.4700398309617003,7.123792675754974e-05,-1.1542539496361703,0.0395118040755603,1.0,1.0,False,False
hypertension_binary,Hypertension,systolic_bp,Systolic BP (mmHg),diastolic_bp,Diastolic BP (mmHg),High-High,OR,5517,1937.0,0.2999137559292799,0.7025495750708215,0.5,0.6861702127659575,5.497179047466592,2.3338124326266616,5.079474118069792,1.7071769761868625,2.2480780400552488e-45,0.8477085801794034,7.725865190185095e-14,-0.92490201573091,4.299049142809139e-05,0.052756210812637934,0.5803716342792338,False,False
hypertension_binary,Hypertension,systolic_bp,Systolic BP (mmHg),LBXSUA,Uric Acid (mg/dL),High-High,OR,5146,1818.0,0.2898791182744726,0.7058823529411765,0.5606796116504854,0.7123287671232876,5.864754245952899,3.1238104566112885,5.9804126552684345,1.7714399463038373,1.3765207909717745e-58,1.1398918882059053,1.6770537988645147e-27,-1.1086393447018006,0.0001981650827972,0.13376143088811,1.0,False,False
hypertension_binary,Hypertension,systolic_bp,Systolic BP (mmHg),LBXSNASI,Sodium (mmol/L),High-Low,OR,5149,1819.0,0.306613694788502,0.7160751565762005,0.4028169014084507,0.5833333333333334,5.689649398220827,1.526807843137255,3.1361597542242707,1.7410742122166758,6.052768227089891e-60,0.4222570063746828,0.0001907849464544,-1.0108603311833584,0.0063827207027485,0.8792523417051504,1.0,False,False
hypertension_binary,Hypertension,systolic_bp,Systolic BP (mmHg),LBXSKSI,Potassium (mmol/L),High-Low,OR,5146,1818.0,0.3015800320586215,0.7115789473684211,0.5207547169811321,0.6410256410256411,5.7000200103501815,2.515127432377125,4.071857619577308,1.7428501375130712,3.5258588039224144e-60,0.9228517665567904,4.20119109688404e-13,-1.2460982409587424,0.0007917214450974,0.34478191963919036,1.0,False,False
hypertension_binary,Hypertension,systolic_bp,Systolic BP (mmHg),LBXPLTSI,Platelet Count (10^3/uL),High-Low,OR,5274,1859.0,0.3032977241058987,0.7017937219730942,0.4266666666666667,0.6666666666666666,5.39312512631312,1.7102295396992129,4.54631864226747,1.6874973201322705,2.302572532296781e-54,0.5361790449200349,1.076536918905068e-07,-0.698885926678489,0.0155167807707119,1.0,1.0,False,False
hypertension_binary,Hypertension,diastolic_bp,Diastolic BP (mmHg),LBXTC,Total Cholesterol (mg/dL),TwoSided-TwoSided,OR,5172,1824.0,0.3153733528550512,0.479002624671916,0.3694516971279373,0.4323144104803493,1.9955855185395963,1.2725553473440232,1.6547510467504063,0.6910775377709262,1.9450342684783426e-17,0.2405467088662901,0.0039353870921456,-0.4289223820825839,0.0132906567934583,1.0,1.0,False,False
hypertension_binary,Hypertension,diastolic_bp,Diastolic BP (mmHg),LBXSUA,Uric Acid (mg/dL),High-High,OR,5146,1818.0,0.3043989649494236,0.5878048780487805,0.5869565217391305,0.5633802816901409,3.2551434421326446,3.243825919707396,2.9374275782155275,1.181335263359213,5.47916258925959e-29,1.17783493162952,4.4348802145648505e-29,-1.2778409005683111,5.024704645191531e-06,0.011305585451680944,0.06783351271008567,True,False
hypertension_binary,Hypertension,diastolic_bp,Diastolic BP (mmHg),LBXSUA,Uric Acid (mg/dL),TwoSided-TwoSided,OR,5146,1818.0,0.312372634643377,0.4771573604060913,0.3878954607977992,0.4438775510204081,2.008680188000169,1.3955342902711323,1.7585863677255935,0.6976160481669778,3.5717176924524924e-18,0.3328830428984829,8.246005194862335e-05,-0.4668886005134112,0.0100563503445755,1.0,1.0,False,False
hypertension_binary,Hypertension,BMXBMI,Body Mass Index (kg/m2),LBXGH,"Glycohemoglobin (HbA1c, %)",High-High,OR,5442,1894.0,0.3048535003354954,0.4505494505494505,0.6308411214953271,0.6363636363636364,1.8702506977244635,3.8907536389811432,3.963335307889764,0.6258403410671668,3.4004626672432927e-10,1.3601182057624135,3.632349157119368e-38,-0.6020514791031523,0.0219777534842572,1.0,1.0,False,False
hypertension_binary,Hypertension,BMXBMI,Body Mass Index (kg/m2),LBXIN,Insulin (uIU/mL),High-High,OR,2552,909.0,0.3265977443609023,0.5178571428571429,0.4821428571428571,0.5227272727272727,2.2128450644590774,1.919774057717983,2.2550936693872377,0.7950725462455245,8.09557018106404e-07,0.6521546182812343,5.203106689653512e-05,-0.6326418040576526,0.0404985914932572,1.0,1.0,False,False
hypertension_binary,Hypertension,BMXBMI,Body Mass Index (kg/m2),LBXSAL,Albumin (g/dL),High-Low,OR,5325,1857.0,0.328125,0.4966442953020134,0.4417670682730923,0.4,2.02003147176201,1.6216709501992774,1.371470696405847,0.7032546576379981,1.7739259925889856e-12,0.4826841106318633,0.0002410912707217,-0.874726198407887,0.0014291556534736,0.4486884028347349,1.0,False,False
hypertension_binary,Hypertension,BMXBMI,Body Mass Index (kg/m2),LBXHSCRP,hs-CRP Inflammation (mg/L),High-High,OR,5319,1851.0,0.3236224028906955,0.4694444444444444,0.4540389972144846,0.5,1.8495775735592104,1.7387087068696965,2.0896407394489014,0.6147993695978217,2.5521662288499405e-08,0.5528096242976234,6.011003441546076e-07,-0.430434911174067,0.0463382362639083,1.0,1.0,False,False
hypertension_binary,Hypertension,BMXBMI,Body Mass Index (kg/m2),LBXHGB,Hemoglobin (g/dL),High-Low,OR,5452,1898.0,0.3232981352505055,0.4860215053763441,0.4323144104803493,0.4487179487179487,1.9791471029505283,1.594660254046944,1.7078687123961465,0.6827273293731917,3.523216069212835e-12,0.4662412817114241,2.8641630578753973e-06,-0.6161647832563479,0.0201832809349928,1.0,1.0,False,False
hypertension_binary,Hypertension,BMXBMI,Body Mass Index (kg/m2),LBXWBCSI,WBC Count (10^3/uL),High-High,OR,5452,1898.0,0.3287181777579276,0.5011547344110855,0.382830626450116,0.4,2.05119649305787,1.2679633174808955,1.3662943436690198,0.7186072168803933,1.2665138094231066e-12,0.2364374361429806,0.0231013076023652,-0.6465214901074396,0.0072373362566316,0.918048129919605,1.0,False,False
hypertension_binary,Hypertension,BMXWAIST,Waist Circumference (cm),LBXIN,Insulin (uIU/mL),High-High,OR,2469,873.0,0.3217223028543783,0.5612903225806452,0.4683544303797468,0.5280898876404494,2.69198286782892,1.8580370678272773,2.3553719008264467,0.9922684404171586,3.950524403497927e-09,0.6191163212995375,0.0001958879226773,-0.753038751351325,0.0166538021206059,1.0,1.0,False,False
hypertension_binary,Hypertension,BMXWAIST,Waist Circumference (cm),LBXSAL,Albumin (g/dL),High-Low,OR,5133,1776.0,0.3156769596199525,0.5399515738498789,0.4209245742092457,0.5151515151515151,2.542803670789741,1.576672083182546,2.301419415872179,0.9338583756709158,3.0591130838759507e-19,0.454731597197588,1.5623576481824926e-05,-0.5542546746807857,0.0251456620564332,1.0,1.0,False,False
hypertension_binary,Hypertension,BMXWAIST,Waist Circumference (cm),LBXHSCRP,hs-CRP Inflammation (mg/L),High-High,OR,5128,1771.0,0.3158141717503519,0.5451977401129944,0.4309859154929577,0.5031847133757962,2.5951595640112712,1.6418707852548673,2.1935780662770425,0.9543614068442984,1.3027177244592614e-17,0.4952458069151069,1.0014761665697916e-05,-0.6637926050580993,0.0028336758111018,0.6072162452361,1.0,False,False
hypertension_binary,Hypertension,LBXGH,"Glycohemoglobin (HbA1c, %)",LBXGLU,Fasting Glucose (mg/dL),High-High,OR,2652,945.0,0.3191126279863481,0.6222222222222222,0.5789473684210527,0.6601941747572816,3.4736329802462067,2.916458767875888,4.129720433775352,1.2568439661542643,5.2123137773305225e-05,1.0763065311538107,7.54631408853181e-05,-0.911138053586106,0.0366455435076741,1.0,1.0,False,False
hypertension_binary,Hypertension,LBXGH,"Glycohemoglobin (HbA1c, %)",LBXGLU,Fasting Glucose (mg/dL),TwoSided-TwoSided,AND,2652,945.0,0.3423885187083547,0.2758620689655172,0.30078125,0.5950413223140496,0.735446167108249,0.8289564422073281,2.816605856736614,-0.3124127049645966,0.0569713964961316,-0.1909121929080807,0.1861186638826389,1.5408389098570965,7.481311297422575e-10,1.0099770251520476e-05,1.0099770251520476e-05,True,True
hypertension_binary,Hypertension,LBXGH,"Glycohemoglobin (HbA1c, %)",LBXTR,Triglycerides (mg/dL),TwoSided-TwoSided,AND,2604,931.0,0.3520408163265306,0.4373177842565597,0.2797029702970297,0.5053763440860215,1.431036023956378,0.7163946574229062,1.8794712757030767,0.3580256870527015,0.0027852965796643,-0.3358548665978205,0.0057202289876863,0.6094159666274138,0.0209210631407927,1.0,1.0,False,False
