outcome_var,outcome_name,marker1_var,marker1_name,marker2_var,marker2_name,anomaly_type,gate,n_samples,n_cases,p00,p10,p01,p11,or10,or01,or11,beta1,p1,beta2,p2,beta3,p3
hypertension_binary,Hypertension,LBXSAL,Albumin (g/dL),LBXHGB,Hemoglobin (g/dL),Low-High,AND,5408,1900.0,0.34574934268185803,0.430635838150289,0.33811475409836067,0.8,1.43216160190535,0.9679248636160462,6.432752613240418,0.3585190539007868,0.0015018220314519507,-0.03393037262875994,0.7359664590631234,1.6994821565411802,0.034603158578189894
hypertension_binary,Hypertension,LBXSAL,Albumin (g/dL),LBXWBCSI,WBC Count (10^3/uL),Low-Low,AND,5408,1900.0,0.34776902887139105,0.4236760124610592,0.31875,0.6,1.3798615600884971,0.8789088840947324,2.780463744864443,0.3211592607681344,0.006114333722160398,-0.13066204939441095,0.20351384713034293,0.8438280968448486,0.025324246710066677
high_cholesterol_binary,High Cholesterol,systolic_bp,Systolic BP (mmHg),diastolic_bp,Diastolic BP (mmHg),High-High,OR,5490,1797.0,0.30322720381199914,0.5698005698005698,0.3630952380952381,0.4032258064516129,3.040445244095991,1.312031417350946,1.5556343586451347,1.113014541368789,4.2969913404899465e-23,0.2700220413470818,0.02197906500898433,-0.9431016588562174,1.6254782096620025e-05
high_cholesterol_binary,High Cholesterol,systolic_bp,Systolic BP (mmHg),BMXBMI,Body Mass Index (kg/m2),High-High,OR,5419,1770.0,0.3022675736961451,0.5310492505353319,0.34591194968553457,0.36923076923076925,2.6127443067338683,1.222230221222347,1.3624577048350885,0.9608800714918151,1.5214325145000722e-22,0.19946534123443171,0.049820895953746364,-0.8593405939392755,0.0032027372887849922
high_cholesterol_binary,High Cholesterol,systolic_bp,Systolic BP (mmHg),BMXWAIST,Waist Circumference (cm),High-High,OR,5235,1697.0,0.2952046783625731,0.5298165137614679,0.388646288209607,0.3939393939393939,2.6889267904892677,1.5189558955895588,1.5618188485515219,0.9896462274125285,2.1074406953676978e-22,0.41723244315197866,3.984386186145912e-05,-0.9674230906278184,0.00078414097236608
high_cholesterol_binary,High Cholesterol,systolic_bp,Systolic BP (mmHg),BMXWAIST,Waist Circumference (cm),Low-High,AND,5235,1697.0,0.33545497406883545,0.14925373134328357,0.3862745098039216,0.5,0.3495320151242794,1.2477977041783819,1.9806814190375832,-1.0568512818162445,2.564529606778918e-15,0.2206154312220955,0.022361109746983687,1.5198507436184088,0.00649490223273601
high_cholesterol_binary,High Cholesterol,systolic_bp,Systolic BP (mmHg),LBXGH,"Glycohemoglobin (HbA1c, %)",High-High,OR,5238,1730.0,0.282765019717003,0.4964705882352941,0.5927710843373494,0.6206896551724138,2.500408570519272,3.687865934706545,4.125528568718523,0.9166693986802554,4.578608801556447e-19,1.3062201012353303,3.2055199034502335e-35,-0.7996257345917509,0.0023956566860276413
high_cholesterol_binary,High Cholesterol,systolic_bp,Systolic BP (mmHg),LBXPLTSI,Platelet Count (10^3/uL),High-Low,OR,5248,1733.0,0.2999766736645673,0.527027027027027,0.40492170022371365,0.45714285714285713,2.5990779453727866,1.5889417380227195,1.9694782481412871,0.9556225252830348,2.3753032009404284e-21,0.46240966312692916,5.7502300686426615e-06,-0.742473504693821,0.007456150395871415
high_cholesterol_binary,High Cholesterol,diastolic_bp,Diastolic BP (mmHg),BMXWAIST,Waist Circumference (cm),High-High,XOR,5235,1697.0,0.3101927095426051,0.3886138613861386,0.4009216589861751,0.3333333333333333,1.414855626976839,1.4893421310567825,1.1208596525400933,0.34607599008634626,0.001252090008148729,0.3975921895650168,0.00011930025936667286,-0.6375968388452928,0.016791762765541472
high_cholesterol_binary,High Cholesterol,diastolic_bp,Diastolic BP (mmHg),LBXIN,Insulin (uIU/mL),High-High,XOR,2452,824.0,0.3239719157472417,0.3915094339622642,0.41203703703703703,0.2,1.3449282892438346,1.4641827032437105,0.5533879445049482,0.2946059911245754,0.047458568133010026,0.38002707096319865,0.00938166138022617,-1.3253496355180145,0.007973802092680563
high_cholesterol_binary,High Cholesterol,diastolic_bp,Diastolic BP (mmHg),LBXTR,Triglycerides (mg/dL),Low-High,XOR,2459,825.0,0.3074611917876815,0.38636363636363635,0.5330396475770925,0.3333333333333333,1.420640186873797,2.568525882716969,1.1793172924173738,0.3493918815695032,0.01724169775813325,0.9443668550022902,2.5698304853134353e-11,-1.1748905136141228,0.04367161278614141
high_cholesterol_binary,High Cholesterol,diastolic_bp,Diastolic BP (mmHg),LBXSATSI,ALT Liver Enzyme (U/L),High-Low,AND,5125,1697.0,0.3375237191650854,0.36639676113360325,0.20906801007556675,0.5555555555555556,1.1361359140739098,0.521023161635571,2.4241616562325667,0.12664280858099683,0.20034884223953708,-0.656203410256331,2.7360354974629037e-07,1.427053120844868,0.004316851496873362
high_cholesterol_binary,High Cholesterol,diastolic_bp,Diastolic BP (mmHg),LBXSCR,Creatinine Kidney (mg/dL),High-High,XOR,5126,1698.0,0.31036133046183295,0.37915742793791574,0.4827586206896552,0.32786885245901637,1.3582922046029833,2.0738030238946634,1.097406968916127,0.30530454557643283,0.0029377371750766365,0.7294377207560708,7.028170386788962e-13,-0.9541514672397983,0.0018716103975483015
high_cholesterol_binary,High Cholesterol,BMXWAIST,Waist Circumference (cm),LBXTC,Total Cholesterol (mg/dL),High-High,OR,5134,1665.0,0.29031482816630616,0.37420718816067655,0.5668103448275862,0.4722222222222222,1.4630662096267237,3.1959199261640303,2.1932783807008054,0.3796457814989307,0.00016987383401367853,1.1627046273678507,2.044692722818651e-31,-0.7597205407278437,0.035410457871466405
high_cholesterol_binary,High Cholesterol,LBXGH,"Glycohemoglobin (HbA1c, %)",LBXGLU,Fasting Glucose (mg/dL),TwoSided-TwoSided,AND,2634,875.0,0.3185108583247156,0.2413793103448276,0.29844961240310075,0.5564853556485355,0.6852101197647226,0.9132130864048581,2.6808882492032486,-0.3845085527740702,0.02464352379008996,-0.09406785788320943,0.5151918961979332,1.466110196295899,8.326153561156707e-09
high_cholesterol_binary,High Cholesterol,LBXGH,"Glycohemoglobin (HbA1c, %)",LBXIN,Insulin (uIU/mL),TwoSided-TwoSided,AND,2579,864.0,0.33371559633027525,0.3793103448275862,0.256857855361596,0.5043478260869565,1.2215543615744693,0.6919792093514784,2.030416122410897,0.19895100458262518,0.11454413423746726,-0.37093700859534984,0.0030193067107955984,0.8808052364050127,0.00048539761478647996
high_cholesterol_binary,High Cholesterol,LBXGH,"Glycohemoglobin (HbA1c, %)",LBXTC,Total Cholesterol (mg/dL),TwoSided-TwoSided,OR,5410,1768.0,0.29002192982456143,0.3841642228739003,0.413472706155633,0.4200913242009132,1.5277631898952875,1.725961518244983,1.7755147406151879,0.4233673347590215,1.065211295647422e-06,0.5456498438520092,3.066561770766662e-12,-0.396138145745243,0.02459696032817327
high_cholesterol_binary,High Cholesterol,LBXGLU,Fasting Glucose (mg/dL),LBXSASSI,AST Liver Enzyme (U/L),TwoSided-TwoSided,AND,2572,861.0,0.3257491675915649,0.4074074074074074,0.24324324324324326,0.5,1.423833578164242,0.6681419703359711,2.068936170212766,0.3527810865051421,0.002381458330181014,-0.40750539689243187,0.004800313260097368,0.7821988463338424,0.0039128888350452775
high_cholesterol_binary,High Cholesterol,LBXGLU,Fasting Glucose (mg/dL),LBXPLTSI,Platelet Count (10^3/uL),High-Low,OR,2637,876.0,0.2929199444701527,0.6244343891402715,0.3925233644859813,0.5121951219512195,4.002046420182524,1.5623021165029167,2.530482992280594,1.3896576249428967,2.7705695374508314e-21,0.4445268959700212,0.0026249147835041096,-0.9041498091611957,0.015209702797259724
high_cholesterol_binary,High Cholesterol,LBXIN,Insulin (uIU/mL),LBXTC,Total Cholesterol (mg/dL),High-High,XOR,2579,863.0,0.29278846153846155,0.3877551020408163,0.6431535269709544,0.3076923076923077,1.5319811729564292,4.340111054735474,1.1436034713527048,0.4251210503958249,0.002340780770941596,1.4709572735572785,7.163092173472311e-25,-1.8251290872778918,0.0038467415125384534
high_cholesterol_binary,High Cholesterol,LBXIN,Insulin (uIU/mL),LBDLDL,LDL Cholesterol (mg/dL),High-High,XOR,2555,846.0,0.2924345295829292,0.38016528925619836,0.620253164556962,0.2857142857142857,1.4863875455193543,3.941579277419473,1.036454018227009,0.39474263474838484,0.0051155977499762265,1.3742122682440716,4.674021256958708e-22,-1.8016562830710114,0.0038139476147631478
high_cholesterol_binary,High Cholesterol,LBXIN,Insulin (uIU/mL),LBDLDL,LDL Cholesterol (mg/dL),High-Low,AND,2555,846.0,0.32662835249042144,0.34234234234234234,0.3222748815165877,0.5882352941176471,1.0761204665641526,0.9837296269352019,2.9135531135531134,0.07060113310514231,0.6354949850910103,-0.01986251055665234,0.8977189754919188,1.0294107359173905,0.011346574416804537
high_cholesterol_binary,High Cholesterol,LBXIN,Insulin (uIU/mL),LBXSATSI,ALT Liver Enzyme (U/L),High-High,XOR,2576,862.0,0.31956827780384794,0.41237113402061853,0.43315508021390375,0.3125,1.4963812806966394,1.6287704215018652,0.980495766938429,0.4015847155444935,0.008701626791327053,0.4867665898254791,0.0016543555226902007,-0.9210521364691352,0.00731827362215444
high_cholesterol_binary,High Cholesterol,LBXIN,Insulin (uIU/mL),LBXSCA,Calcium (mg/dL),High-High,AND,2575,863.0,0.32475432849789426,0.3662551440329218,0.38333333333333336,0.7333333333333333,1.204034939340775,1.295550885077176,5.311655067594592,0.18369136558557778,0.19245421013344333,0.25658390155199196,0.10903783243845025,1.3033332428079776,0.03550999401986202
high_cholesterol_binary,High Cholesterol,LBXTC,Total Cholesterol (mg/dL),LBXTR,Triglycerides (mg/dL),High-High,OR,2589,865.0,0.28538175046554937,0.6338797814207651,0.5,0.5972222222222222,4.319737993902623,2.5028524857375714,3.690646885748622,1.4668182958004845,7.048205726787143e-20,0.9179207240850861,2.6573430360027417e-09,-1.0729140100933958,0.0009331687510173975
high_cholesterol_binary,High Cholesterol,LBXTC,Total Cholesterol (mg/dL),LBXSATSI,ALT Liver Enzyme (U/L),High-High,OR,5383,1761.0,0.29647326507394767,0.567741935483871,0.3524229074889868,0.4927536231884058,3.1142200660371344,1.2929698871329183,2.305628940501467,1.1367930276697076,2.300288971981254e-30,0.25574288047761246,0.013606225938714604,-0.5573746124381046,0.04525267440641815
high_cholesterol_binary,High Cholesterol,LBDLDL,LDL Cholesterol (mg/dL),LBXSATSI,ALT Liver Enzyme (U/L),High-High,OR,2555,846.0,0.29338446788111217,0.6160714285714286,0.38073394495412843,0.48148148148148145,3.8545381620856434,1.4834942390240229,2.241323011963406,1.3519091791406528,1.5741416902879163e-20,0.3925686195951244,0.007796382362432046,-0.9395829806525433,0.030673654927649997
high_cholesterol_binary,High Cholesterol,LBDLDL,LDL Cholesterol (mg/dL),LBXHGB,Hemoglobin (g/dL),Low-Low,AND,2565,848.0,0.32940066068900425,0.32547169811320753,0.30808080808080807,0.5555555555555556,0.9856287365409702,0.9102336174920284,2.5284267152556343,-0.01784110032791981,0.9075881909087617,-0.09821003632008526,0.5411437281887372,1.0500917132969427,0.008620479510384629
high_cholesterol_binary,High Cholesterol,LBXSAPSI,Alkaline Phosphatase (U/L),LBXSUA,Uric Acid (mg/dL),High-High,XOR,5385,1762.0,0.309631985461154,0.3883089770354906,0.43015521064301554,0.3584905660377358,1.4165037741707165,1.6837956287538138,1.259976722309912,0.34741442591639426,0.0004650244749453186,0.5206224353883689,2.2400267727736718e-07,-0.6481180455342237,0.041355015259177
high_cholesterol_binary,High Cholesterol,LBXSAPSI,Alkaline Phosphatase (U/L),LBXSNASI,Sodium (mmol/L),High-Low,AND,5387,1762.0,0.3177570093457944,0.3668032786885246,0.3573407202216066,0.5909090909090909,1.2449918941827545,1.1956650520698078,3.074941584917084,0.2181434454752392,0.027944661332374596,0.1771739492275917,0.12146760570923358,0.7365063019547151,0.030531775139577434
high_cholesterol_binary,High Cholesterol,LBXSAPSI,Alkaline Phosphatase (U/L),LBXSKSI,Potassium (mmol/L),High-Low,AND,5385,1760.0,0.3222416812609457,0.37424547283702214,0.2912280701754386,0.5428571428571428,1.2590314132558653,0.8671160577668784,2.4852292020373516,0.22944269695476308,0.019157252104404356,-0.14593815418381084,0.2767153953354622,0.8318346495765029,0.027132565304500138
high_cholesterol_binary,High Cholesterol,LBXSBU,BUN Kidney (mg/dL),LBXSKSI,Potassium (mmol/L),High-High,OR,5383,1760.0,0.2955210443394103,0.5606796116504854,0.37376237623762376,0.5241935483870968,3.0398908977654173,1.4243551827517158,2.623662483645914,1.1126390884873707,1.9393066256615844e-26,0.35260875731880675,0.001090822462432248,-0.49967961058485716,0.03128765486985404
high_cholesterol_binary,High Cholesterol,LBXSBU,BUN Kidney (mg/dL),LBXPLTSI,Platelet Count (10^3/uL),High-Low,OR,5383,1762.0,0.29475587703435807,0.5616113744075829,0.3806146572104019,0.5263157894736842,3.062667172208166,1.4717136651517642,2.65545518160496,1.120100854373736,2.700457985007734e-27,0.385456399540296,0.0002561195949164487,-0.5278001999392757,0.025624823522027117
high_cholesterol_binary,High Cholesterol,LBXSUA,Uric Acid (mg/dL),LBXHGB,Hemoglobin (g/dL),High-Low,AND,5383,1762.0,0.3196758217019361,0.4026548672566372,0.29357798165137616,0.6037735849056604,1.4355577590093827,0.8862842483043785,3.21639940080057,0.3608467203157988,0.00036096790076506634,-0.1228075268165792,0.2641263907419633,0.9384362638144621,0.003024857226305734
high_cholesterol_binary,High Cholesterol,LBXSKSI,Potassium (mmol/L),LBXHSCRP,hs-CRP Inflammation (mg/L),High-High,AND,5371,1755.0,0.3194508009153318,0.3900862068965517,0.3054393305439331,0.5423728813559322,1.3636301638449868,0.938467005322113,2.5172346450541943,0.3093469773203713,0.002094877441263151,-0.06523150351036898,0.532361478397972,0.6820804066831782,0.021680966691742527
high_cholesterol_binary,High Cholesterol,LBXSKSI,Potassium (mmol/L),LBXWBCSI,WBC Count (10^3/uL),High-High,AND,5383,1759.0,0.31927572771029106,0.39337474120082816,0.30425963488843816,0.5909090909090909,1.3835965106918284,0.9339687434224924,3.0534915970868606,0.3239537211603586,0.0010232371225501746,-0.06999289505274454,0.49735492869367726,0.8708662120346431,0.009684449954003627
high_cholesterol_binary,High Cholesterol,LBXSCA,Calcium (mg/dL),LBXWBCSI,WBC Count (10^3/uL),Low-High,AND,5383,1762.0,0.3306581059390048,0.29690721649484536,0.3144016227180527,0.4772727272727273,0.8563864691150013,0.9297461273996553,1.8516685718499943,-0.15685912469829605,0.13321629965048928,-0.07441072555455208,0.466589160013265,0.8455081250563415,0.011309109507015804
high_cholesterol_binary,High Cholesterol,LBXSAL,Albumin (g/dL),LBXPLTSI,Platelet Count (10^3/uL),High-High,XNOR,5386,1762.0,0.34163147366081353,0.2057142857142857,0.2821011673151751,0.34782608695652173,0.5015982834873233,0.7587379121423149,1.056648308418568,-0.6949227433854337,3.1752832130854177e-07,-0.27803065033080443,0.0069103453831062065,1.0003769855830125,0.03283983633491292
arthritis_binary,Arthritis,systolic_bp,Systolic BP (mmHg),BMXWAIST,Waist Circumference (cm),High-High,OR,4748,1441.0,0.26934023285899095,0.45965770171149145,0.44844124700239807,0.43859649122807015,2.307915632189638,2.2060362629821206,2.127840762214262,0.8362517913103598,2.444361807819345e-15,0.7910018379295554,4.756553501989433e-14,-0.8761411771732772,0.003890357847155238
arthritis_binary,Arthritis,systolic_bp,Systolic BP (mmHg),LBXGH,"Glycohemoglobin (HbA1c, %)",High-High,OR,4766,1484.0,0.27936670071501535,0.48586118251928023,0.44358974358974357,0.39436619718309857,2.4373226367612264,2.057114202149725,1.6895606559442984,0.8910347979424381,1.1560328297188663e-16,0.7209993903881522,2.4238649563246004e-11,-1.0934246444181164,0.00012112181695850673
arthritis_binary,Arthritis,systolic_bp,Systolic BP (mmHg),LBXSUA,Uric Acid (mg/dL),High-High,OR,4667,1456.0,0.2835820895522388,0.4844559585492228,0.3975,0.43548387096774194,2.3736949665349343,1.6680539353238535,1.956459569600343,0.864565823871545,1.184317460348107e-15,0.5108693004710275,2.388322420593175e-06,-0.7081842880862065,0.016791141171010222
arthritis_binary,Arthritis,systolic_bp,Systolic BP (mmHg),LBXSUA,Uric Acid (mg/dL),TwoSided-TwoSided,XOR,4667,1456.0,0.3003257328990228,0.3423019431988042,0.34405594405594403,0.27699530516431925,1.2134049444921235,1.2227855846183595,0.8969277589216021,0.19269450871409372,0.03322992694753713,0.20047599955824463,0.022748116248032767,-0.5068384347080873,0.009163960563176652
arthritis_binary,Arthritis,systolic_bp,Systolic BP (mmHg),LBXHSCRP,hs-CRP Inflammation (mg/L),High-High,OR,4663,1452.0,0.281767955801105,0.4823232323232323,0.4053398058252427,0.42592592592592593,2.374690186915357,1.7386546260120337,1.9011102963506137,0.8649722666394789,5.662856699689829e-16,0.552444419603285,2.2068272863616792e-07,-0.7802008570675032,0.012340931733411225
arthritis_binary,Arthritis,systolic_bp,Systolic BP (mmHg),LBXHGB,Hemoglobin (g/dL),Low-High,XNOR,4777,1487.0,0.33562691131498473,0.1619718309859155,0.23039215686274508,0.3684210526315789,0.3847533870304269,0.594682080227342,1.1874762808349146,-0.9607855649921584,1.4843824069115522e-12,-0.5232544914480285,1.892415591264141e-05,1.627887267897721,0.0013642627146024456
arthritis_binary,Arthritis,diastolic_bp,Diastolic BP (mmHg),BMXBMI,Body Mass Index (kg/m2),High-Low,XNOR,4920,1503.0,0.32059925093632957,0.27294117647058824,0.2021505376344086,0.36,0.7975161786706292,0.538948441585589,1.2198709555657785,-0.2287318312580408,0.044871283968757315,-0.6218880258040909,2.3654075071665072e-07,1.0262749666919104,0.021726336756608892
arthritis_binary,Arthritis,diastolic_bp,Diastolic BP (mmHg),LBXSUA,Uric Acid (mg/dL),TwoSided-TwoSided,XOR,4667,1456.0,0.30039267015706805,0.3411420204978038,0.33827493261455527,0.2903225806451613,1.2067635488784312,1.1913642427528186,0.9576586107373589,0.18721957176583562,0.037165993470074626,0.17443751230176344,0.04508424233117749,-0.41004625912519505,0.04080775185461916
arthritis_binary,Arthritis,diastolic_bp,Diastolic BP (mmHg),LBXPLTSI,Platelet Count (10^3/uL),TwoSided-TwoSided,AND,4777,1487.0,0.29846449136276393,0.2949438202247191,0.3426294820717131,0.46236559139784944,0.9843268925858123,1.2258581113254425,2.0224293636264314,-0.016872041403716277,0.8529163153012039,0.20302236992347175,0.018459365640234503,0.5176473293162053,0.006226123396453312
arthritis_binary,Arthritis,BMXBMI,Body Mass Index (kg/m2),LBXTC,Total Cholesterol (mg/dL),High-Low,XOR,4849,1496.0,0.2888269571826704,0.4541176470588235,0.34834123222748814,0.2909090909090909,2.0487194354485156,1.3179377338719367,1.0282798461700675,0.7170408522119178,4.397877070048376e-12,0.27474952408550746,0.010989032878728693,-0.9816752652139481,0.00298523780186301
arthritis_binary,Arthritis,BMXBMI,Body Mass Index (kg/m2),LBXTC,Total Cholesterol (mg/dL),TwoSided-TwoSided,XOR,4849,1496.0,0.2968900288554024,0.33419354838709675,0.34152652005174644,0.25824175824175827,1.1894857714838292,1.229061750115321,0.8299396809402526,0.17287280998968366,0.04353878436308597,0.20565260036750177,0.016001026712168423,-0.5715010733138473,0.005169789784382384
arthritis_binary,Arthritis,BMXBMI,Body Mass Index (kg/m2),LBXSAL,Albumin (g/dL),High-Low,OR,4829,1493.0,0.29076285644650257,0.44974874371859297,0.36693548387096775,0.375,1.9942293726554141,1.4167255171863467,1.4728334584610534,0.6899960140918764,9.111520897967293e-11,0.34629563923616385,0.010982744265356373,-0.6554353390264093,0.022107804618742066
arthritis_binary,Arthritis,BMXBMI,Body Mass Index (kg/m2),LBXPLTSI,Platelet Count (10^3/uL),TwoSided-TwoSided,AND,4939,1522.0,0.29648084708813455,0.2860927152317881,0.3413654618473896,0.43805309734513276,0.9519492871546756,1.2306428447713071,1.8512294786681076,-0.05032468154819455,0.5731476341861754,0.20689731034275546,0.016507326281715355,0.4584726165580749,0.010268111278913118
arthritis_binary,Arthritis,BMXWAIST,Waist Circumference (cm),LBXSAPSI,Alkaline Phosphatase (U/L),High-High,OR,4647,1425.0,0.2797571918712061,0.46,0.3924050632911392,0.4126984126984127,2.1933649320062325,1.664131872052664,1.8188087380166589,0.7853236835270453,1.7907806486755214e-13,0.5084525271794806,3.232247620473136e-06,-0.7009312517270431,0.017795965674453205
arthritis_binary,Arthritis,BMXWAIST,Waist Circumference (cm),LBXSUA,Uric Acid (mg/dL),High-High,OR,4647,1425.0,0.28094865780557726,0.4558011049723757,0.39481268011527376,0.44554455445544555,2.1440807966995887,1.6713247593594076,2.060502746768086,0.7625025679109353,7.915124150839619e-12,0.5126342178589995,9.140802674647002e-06,-0.5540651639864208,0.029221100859433455
arthritis_binary,Arthritis,LBXGH,"Glycohemoglobin (HbA1c, %)",LBXGLU,Fasting Glucose (mg/dL),High-High,OR,2424,767.0,0.2950513538748833,0.5128205128205128,0.5660377358490566,0.4473684210526316,2.510611128002432,3.099503826423345,1.9354138958095273,0.9222688300496635,0.0044013727115682025,1.1366787013951192,5.2842465046241e-05,-1.3992810894498764,0.0018972417632369136
arthritis_binary,Arthritis,LBXGH,"Glycohemoglobin (HbA1c, %)",LBDLDL,LDL Cholesterol (mg/dL),TwoSided-TwoSided,AND,2359,748.0,0.3152741514360313,0.2615803814713896,0.3398876404494382,0.46153846153846156,0.7715133474644864,1.1198795934632688,1.8632848605759993,-0.26219467466814056,0.045147916135234244,0.111780986196306,0.369937584184305,0.7718389633883,0.0031523109623234243
arthritis_binary,Arthritis,LBXGH,"Glycohemoglobin (HbA1c, %)",LBXSBU,BUN Kidney (mg/dL),High-High,OR,4896,1524.0,0.2745721271393643,0.4266666666666667,0.5645645645645646,0.5408163265306123,1.9671859463042758,3.421889743789734,3.105703819989534,0.6760834526585424,8.307224149829177e-10,1.2312558859617526,2.4231568811934947e-26,-0.7721622492861147,0.002539483302542828
arthritis_binary,Arthritis,LBXGH,"Glycohemoglobin (HbA1c, %)",LBXSNASI,Sodium (mmol/L),High-Low,OR,4899,1525.0,0.290737148399612,0.4707379134860051,0.3741721854304636,0.35,2.1698899321559844,1.460785661571829,1.3239921395819685,0.7746243500154502,3.913413679324866e-13,0.3774474082911414,0.0022896315926780432,-0.8793043620743717,0.0019376302331778278
arthritis_binary,Arthritis,LBXGLU,Fasting Glucose (mg/dL),LBXWBCSI,WBC Count (10^3/uL),TwoSided-TwoSided,AND,2427,767.0,0.30580075662042877,0.29023746701846964,0.3464788732394366,0.45794392523364486,0.9302480658961458,1.2051449010553357,1.919749663313,-0.07440576802422647,0.5536205094115095,0.18527222949130373,0.13557985623091806,0.5403360718823268,0.03526048752627715
arthritis_binary,Arthritis,LBXTC,Total Cholesterol (mg/dL),LBXSUA,Uric Acid (mg/dL),Low-High,AND,4896,1523.0,0.29964894684052157,0.31516587677725116,0.38028169014084506,0.55,1.0775360104710452,1.4355779668400483,2.8465001330747883,0.07289254168888801,0.5088392783095615,0.36061733366563425,0.0006394812674030151,0.6161309216871951,0.039418593800853954
arthritis_binary,Arthritis,LBDHDD,HDL Cholesterol (mg/dL),LBXSNASI,Sodium (mmol/L),Low-Low,AND,4899,1524.0,0.3094312105007292,0.2729528535980149,0.3473053892215569,0.5208333333333334,0.840045642767755,1.189660919338855,2.421146279728341,-0.17691245992786878,0.1298465245856326,0.17187491161405788,0.1512828100608364,0.8911989405496442,0.00729487341896303
arthritis_binary,Arthritis,LBDLDL,LDL Cholesterol (mg/dL),LBXTR,Triglycerides (mg/dL),High-Low,AND,2361,748.0,0.3312335958005249,0.3185840707964602,0.18666666666666668,0.6,0.9470567585781016,0.46743297498926695,2.825494853523357,-0.057675509806677905,0.7021890392725262,-0.7692055609671566,1.5313562876391842e-05,1.934957152472895,0.03974217773931658
arthritis_binary,Arthritis,LBXTR,Triglycerides (mg/dL),LBXSAPSI,Alkaline Phosphatase (U/L),High-Low,AND,2375,753.0,0.3225974025974026,0.35585585585585583,0.21495327102803738,0.5,1.1628352221920104,0.5792366033168532,2.0989541432019307,0.14846388276023506,0.31716651646807525,-0.5534619223610432,0.0014140778307373308,1.1468587001539285,0.04768250338467261
arthritis_binary,Arthritis,LBXTR,Triglycerides (mg/dL),LBXSUA,Uric Acid (mg/dL),Low-High,AND,2374,753.0,0.3219461697722567,0.15813953488372093,0.413953488372093,0.6666666666666666,0.40016595306847225,1.4894645776783022,3.9765283355644803,-0.9272941831936456,1.579923018583586e-06,0.3971967862366806,0.006807424641933052,1.968086900972929,0.002734100465951738
arthritis_binary,Arthritis,LBXTR,Triglycerides (mg/dL),LBXSKSI,Potassium (mmol/L),High-High,AND,2375,754.0,0.3091545772886443,0.33490566037735847,0.3546099290780142,0.6521739130434783,1.1286539016370967,1.2327683316325855,4.073089543012031,0.11799468261474871,0.44165445035644235,0.2052381948628972,0.2609404587902264,1.1094504778963297,0.025346886377037282
arthritis_binary,Arthritis,LBXSATSI,ALT Liver Enzyme (U/L),LBXSAPSI,Alkaline Phosphatase (U/L),Low-High,AND,4901,1524.0,0.3036238981390793,0.2822822822822823,0.3787878787878788,0.6818181818181818,0.9047643089568402,1.3997434414594394,4.738922477495634,-0.10306863733745746,0.4148851879512957,0.3354038904879425,0.0009814963501297053,1.3599049312204612,0.004999829540278494
arthritis_binary,Arthritis,LBXSASSI,AST Liver Enzyme (U/L),LBXSAPSI,Alkaline Phosphatase (U/L),Low-High,AND,4888,1519.0,0.3028642590286426,0.29048843187660667,0.37528604118993136,0.5531914893617021,0.9446459880679239,1.3841301543147957,2.83645418136285,-0.05931762001546793,0.6116864657353236,0.3240900596285798,0.001944958998191218,0.7824970876742884,0.018041381904412856
arthritis_binary,Arthritis,LBXSASSI,AST Liver Enzyme (U/L),LBXSKSI,Potassium (mmol/L),High-Low,AND,4887,1519.0,0.31325012001920305,0.28433734939759037,0.28888888888888886,0.5,0.8730683694389284,0.893831790576333,2.191880505553428,-0.13807934104371877,0.22512008404392847,-0.11581837204487354,0.4025620247840118,1.0388658863819087,0.005852743288302755
arthritis_binary,Arthritis,LBXSCR,Creatinine Kidney (mg/dL),LBXHGB,Hemoglobin (g/dL),Low-High,XNOR,4899,1523.0,0.3284818067754078,0.23221757322175732,0.23185011709601874,0.4444444444444444,0.620125041234516,0.619083817298131,1.6722899094033115,-0.48077199140401744,2.2586632345079717e-05,-0.482834102911335,5.3579397484417474e-05,1.4555221983393616,0.03489049789469855
arthritis_binary,Arthritis,LBXSBU,BUN Kidney (mg/dL),LBXHGB,Hemoglobin (g/dL),Low-High,XNOR,4897,1523.0,0.324540174249758,0.24012158054711247,0.22794117647058823,0.35714285714285715,0.6603989188972037,0.6166790610364135,1.181039779996172,-0.41902871514058104,0.0016660412557794357,-0.48698879541773327,7.124028693276734e-05,1.0512151959108391,0.015126778544196287
arthritis_binary,Arthritis,LBXSUA,Uric Acid (mg/dL),LBXHGB,Hemoglobin (g/dL),High-Low,AND,4897,1523.0,0.29615768463073855,0.37644341801385683,0.34987593052109184,0.6037735849056604,1.436140480591497,1.2807771428571426,3.591627906976744,0.3609905582007165,0.0005896063791407128,0.24607770300940005,0.02531763470606633,0.6798075202585157,0.032270216898495
arthritis_binary,Arthritis,LBXSNASI,Sodium (mmol/L),LBXWBCSI,WBC Count (10^3/uL),High-High,AND,4900,1524.0,0.30865384615384617,0.3445692883895131,0.29504504504504503,0.5862068965517241,1.1803067252658535,0.9393306153667548,3.1351498637602178,0.16342283771655747,0.21944639958748902,-0.06458563274797047,0.5547267286856734,1.05588972389066,0.010597912556039412
