Biomarker_A,Biomarker_B,Gate_Type,N_Both,beta_A,beta_B,beta_int,z_int,p_int,dep_rate_both,dep_rate_control,FDR_q
LBXGH,LBDHDD,High-High,32,0.4084301104972076,-0.23937385657596302,-0.5404754338084435,-0.7195494698510002,0.47180243309301384,0.0625,0.08574237954768928,0.9405636901907845
LBXSAPSI,LBXSCA,TwoSided,231,0.24141196864849812,0.059075113267046404,-0.19264057525200443,-0.7192498609952893,0.4719869827398636,0.09523809523809523,0.08544779861598636,0.9405636901907845
diastolic_bp,LBXSCR,High-High,30,0.23835006009539686,0.24222850376423907,-0.5513052895745428,-0.7175837505941799,0.4730139797777321,0.06666666666666667,0.08572552103814393,0.9405636901907845
LBXSAPSI,LBXSAL,Low-High,44,-0.24216569201389107,-0.031068466557894702,0.41850469634184995,0.7163841454150367,0.47375418197736974,0.09090909090909091,0.08564678086237448,0.9405636901907845
systolic_bp,LBXSCA,High-Low,94,0.062493126826209444,-0.05316610821256968,-0.328362663269106,-0.7158280673251635,0.47409751929494914,0.06382978723404255,0.08587257617728532,0.9405636901907845
diastolic_bp,LBXGH,Low-High,74,0.0037104729204208656,0.4376989547152031,-0.31217232656348803,-0.7108999392338312,0.47714624367854186,0.0945945945945946,0.0856042654028436,0.9442678472051306
LBXSASSI,LBXPLTSI,TwoSided,103,0.35041724227442284,0.15262367583821876,-0.2796718453318907,-0.7069871939353413,0.479574436023986,0.0970873786407767,0.08555302505198535,0.9442678472051306
BMXBMI,systolic_bp,High-High,139,0.5368432736695925,-0.03146728836009978,0.20049010660744712,0.7068995692696214,0.47962889167923206,0.15827338129496402,0.08466660041737056,0.9442678472051306
LBDLDL,LBXSCA,High-Low,33,0.18522669016666668,-0.06571066851862535,-0.5344857086688239,-0.7030614260392067,0.48201746990302374,0.06060606060606061,0.08575081128921232,0.9442678472051306
LBXSATSI,LBXPLTSI,High-Low,68,0.26922691232106283,-0.1290681759637713,0.30372303817126983,0.7020040762326001,0.4826766213784235,0.11764705882352941,0.08545490428261299,0.9442678472051306
LBXSAPSI,LBXSKSI,Low-High,23,-0.15128043817916997,0.20362352157736488,-0.7350048891316179,-0.6997576525011853,0.4840786652024598,0.043478260869565216,0.08576480990274093,0.9442678472051306
BMXBMI,LBXSNASI,High-Low,123,0.5301527348708749,0.29978563089665916,0.19177690852031684,0.6977719854669601,0.48531980149162657,0.1951219512195122,0.08433376327016569,0.9442678472051306
LBDHDD,LBXSAL,TwoSided,326,0.008268109528167068,0.163190159799089,0.157045860143478,0.6959842265310815,0.4864387079992166,0.11042944785276074,0.0848521668691778,0.9442678472051306
LBXGH,LBXSATSI,High-High,72,0.36726421186991626,0.23311478111490694,0.25839512516808155,0.6953046929805792,0.48686437384456815,0.16666666666666666,0.08509378084896348,0.9442678472051306
LBXSBU,LBXSKSI,Low-High,23,0.39631804739409177,0.20624860089760214,-0.5318724574590821,-0.6946554220489278,0.48727127084688926,0.08695652173913043,0.08566656842518912,0.9442678472051306
LBXSAL,LBXWBCSI,TwoSided,33,0.19600148088109237,0.5906278615921186,-0.4332753146171646,-0.6935282074004563,0.48797813029960246,0.12121212121212122,0.08555413511653064,0.9442678472051306
systolic_bp,LBDHDD,Low-High,68,0.08451135272049341,-0.26058998674679557,-0.3834832663871614,-0.6929059483766907,0.48836857647450094,0.058823529411764705,0.08584961515689757,0.9442678472051306
LBXGH,LBXSAPSI,TwoSided,154,0.2998768258535236,0.14784982088286258,0.19839250558347482,0.6928329304979691,0.4884144037267917,0.14935064935064934,0.08469347133757962,0.9442678472051306
LBXSUA,LBXSAL,High-High,98,-0.21946226999356605,0.01630537164206932,-0.37678926155192727,-0.6892575101122075,0.49066123158457553,0.04081632653061224,0.08610451306413301,0.9462079701494317
LBDLDL,LBXSAL,Low-Low,66,0.03532959612582131,0.28826239487069516,0.2857695398039131,0.6858217139547383,0.49282554180493277,0.15151515151515152,0.08524072612470403,0.9462079701494317
BMXWAIST,diastolic_bp,High-High,156,0.5114708005226746,0.2174744721300653,-0.20484114818493473,-0.6854739686897021,0.4930448816603681,0.12179487179487179,0.08510850089587896,0.9462079701494317
LBXTC,LBXSKSI,Low-High,115,0.0728283618434187,0.2175231569265933,-0.26948142826718846,-0.6851385636402575,0.4932564874815496,0.0782608695652174,0.08575394071577278,0.9462079701494317
diastolic_bp,LBXTC,Low-Low,107,0.007645849718861476,0.07843762713419583,-0.29896012568862423,-0.682556814419957,0.4948869306008029,0.06542056074766354,0.08588410104011887,0.9474922593638673
LBXSCR,LBXHSCRP,High-High,40,0.0481385282429399,0.6712257068052426,0.3212741020125343,0.6789614702814417,0.49716227532260004,0.2,0.08521944499114348,0.9498875172168235
LBXGH,LBXPLTSI,High-Low,74,0.38547421465637605,-0.11975936626734444,0.27565377841661726,0.6745204643125193,0.49998047974888893,0.12162162162162163,0.08540679304897314,0.9498875172168235
BMXBMI,diastolic_bp,High-Low,61,0.5813823709199801,0.025434043090129504,-0.29435985114271035,-0.6743035899259977,0.5001183221728107,0.11475409836065574,0.08549452716694605,0.9498875172168235
LBXGLU,LBXIN,High-High,58,0.6007879284174833,0.6609511399652717,-0.31326465214829735,-0.6740360528861457,0.5002883928663853,0.1896551724137931,0.08507492113564669,0.9498875172168235
LBXTC,LBXSBU,Low-Low,42,0.05971281892375282,0.4017308183102411,-0.3804041765553572,-0.6723763322972269,0.5013441461911207,0.09523809523809523,0.08562992125984252,0.9498875172168235
BMXWAIST,LBXSNASI,Low-Low,84,-0.2731407814274154,0.3231027781653893,0.25565451524972627,0.6714745735769361,0.5019182519979362,0.11904761904761904,0.08539237003360348,0.9498875172168235
BMXBMI,LBDLDL,High-High,41,0.5797185009924212,0.2052512273617044,-0.3457421038277383,-0.6695258517257605,0.5031600955231197,0.12195121951219512,0.0855230784371617,0.9504135137658928
BMXWAIST,LBXSBU,Low-High,16,-0.25632110616716985,0.06981576514044727,0.5207799030861544,0.6663772468284788,0.5051700021113419,0.125,0.08560769683879835,0.9506137659665556
LBXTC,LBXHGB,High-Low,61,0.12873267573520436,0.22481669398225945,-0.3065224180854483,-0.6663391703193114,0.5051943340430782,0.09836065573770492,0.08559313677152154,0.9506137659665556
BMXBMI,LBXPLTSI,TwoSided,343,0.4056668594421372,0.07820689002790536,0.13773160726131567,0.6641115149913265,0.50661894072615,0.1457725947521866,0.08357845623288367,0.951478620106636
BMXBMI,LBXSAL,Low-Low,45,0.04742529057768282,0.29561262156510415,0.3003280244279701,0.6623540282077661,0.5077443587520979,0.15555555555555556,0.08535985034951266,0.9517793492957577
systolic_bp,LBXHSCRP,TwoSided,83,0.058221351415355525,0.7443606261037006,-0.234312532258709,-0.6585433005757549,0.510189082762806,0.14457831325301204,0.08518628322956814,0.9534451228309919
LBXGLU,LBXSASSI,High-High,28,0.6140111800865389,0.2213263606191449,0.3449029090028771,0.656922949137296,0.5112304611589873,0.21428571428571427,0.0853155101238451,0.9534451228309919
LBXTC,LBXHGB,Low-Low,122,-0.017881716329559087,0.1698824930342092,0.21924741421764568,0.655643012359719,0.512053843692327,0.12295081967213115,0.08521825396825397,0.9534451228309919
LBXTR,LBXSKSI,High-High,31,0.28695599357404006,0.1742544876913225,0.3602536523728987,0.6549484756528687,0.512500928093738,0.16129032258064516,0.08543899321600629,0.9534451228309919
LBXTR,LBXSAPSI,TwoSided,30,0.28821193879147133,0.19066286794858342,0.3560855185148311,0.6483274127351862,0.5167732075267732,0.16666666666666666,0.0854305937868659,0.9565160492138316
LBXGLU,LBXSASSI,TwoSided,28,0.6198611314977808,0.22193759630758708,0.33900052384737217,0.6464320992658689,0.5179995578360299,0.21428571428571427,0.0853155101238451,0.9565160492138316
LBXGH,LBXSASSI,TwoSided,55,0.32947521660440404,0.21508693014649738,0.27736669643480605,0.646171197488835,0.5181684904224879,0.16363636363636364,0.0852468709963536,0.9565160492138316
LBXSCA,LBXSAL,Low-Low,329,-0.2912584531592737,0.32717516190918067,0.18348435269780924,0.6461653084028709,0.5181723039047186,0.1094224924012158,0.08487794996454978,0.9565160492138316
LBXGH,LBXSNASI,TwoSided,278,0.2666264298930288,0.22145751456636678,0.15903361578517988,0.6441426121014093,0.5194829604033602,0.1366906474820144,0.08424022571543732,0.9565160492138316
systolic_bp,LBDLDL,TwoSided,151,0.06003110087306937,0.18889215215297595,-0.20924097735133157,-0.6433882383105136,0.5199722133657341,0.09271523178807947,0.08556362550989952,0.9565160492138316
BMXBMI,LBXSUA,High-Low,39,0.5469349915792184,-0.08195700806998825,0.28751077386365564,0.6390093930628828,0.5228168213410285,0.1794871794871795,0.08530945586932992,0.9599322797737642
LBDLDL,LBXSUA,Low-High,40,0.09677151430105205,-0.2716389650993477,0.3690786892890952,0.6368331126801389,0.5242335549420684,0.1,0.08561306829364299,0.9599322797737642
BMXBMI,LBXWBCSI,TwoSided,34,0.42981161133825657,0.3001042956174414,0.3559818645585675,0.6360405402992051,0.5247499987809928,0.20588235294117646,0.08526750590086546,0.9599322797737642
LBXSCA,LBXSAL,TwoSided,641,0.03907969166954618,0.22395307957331534,-0.12605118744694738,-0.6327632373684885,0.5268882671082352,0.09204368174726989,0.08524212948436356,0.9612006477493287
LBXTC,LBXSATSI,TwoSided,133,0.058106417577869204,0.24928135763902348,0.20311431436760513,0.631408277246617,0.5277736052929654,0.12030075187969924,0.08521203694507895,0.9612006477493287
LBXTC,LBDHDD,Low-Low,83,-0.027241127994639933,0.5517304586615185,0.2364090648315005,0.6283362862380475,0.5297836656557866,0.14457831325301204,0.08518628322956814,0.9612006477493287
LBDLDL,LBXPLTSI,High-Low,21,0.1736218414857384,-0.058354041250072375,-0.6588166602744522,-0.6282633917865051,0.5298314090553797,0.047619047619047616,0.08574796188979472,0.9612006477493287
LBXSBU,LBXPLTSI,Low-High,70,0.40543196168521556,0.28293887883801944,-0.256657486177198,-0.6270252600122594,0.5306426773326597,0.12857142857142856,0.08537307540465851,0.9612006477493287
LBXTC,LBXHSCRP,High-High,35,0.12816084498799507,0.7315376026885935,-0.3218099842166275,-0.6241357240855275,0.5325384545013037,0.14285714285714285,0.08547260745549326,0.9612006477493287
LBXSNASI,LBXHGB,TwoSided,434,0.2839165172455208,0.12458616192328364,-0.12927817333032515,-0.6235347774911245,0.5329331558885948,0.10138248847926268,0.08497133497133497,0.9612006477493287
BMXWAIST,LBXSCA,TwoSided,344,0.19066923542534273,0.005799582065658758,0.13581735110114232,0.6224903916724938,0.5336194597920112,0.11046511627906977,0.08480421992290525,0.9612006477493287
LBXGH,LBXSUA,High-High,82,0.38745698510930127,-0.2846719497665912,0.2506713978089093,0.6213688315591461,0.5343569747335204,0.10975609756097561,0.08547430830039526,0.9612006477493287
diastolic_bp,LBXTC,High-High,124,0.1837062380105123,0.05708414586071594,0.20403798626047912,0.6201001682946512,0.535191841393896,0.12096774193548387,0.08523516570748164,0.9612006477493287
BMXBMI,LBXSCR,High-High,38,0.5498501392387265,0.10450171086566176,0.2949992770172172,0.6125509285831683,0.5401733134534428,0.18421052631578946,0.08530106257378985,0.9647202218173012
BMXWAIST,LBXSAPSI,High-Low,17,0.4999523147726411,-0.12596323319795333,-0.6448243473685232,-0.609887712646022,0.5419361925534112,0.058823529411764705,0.08571428571428572,0.9647202218173012
LBXTR,LBXSAPSI,High-High,27,0.28068382971182104,0.3340326151060532,0.33921707527139794,0.6088691490748952,0.5426111746954763,0.18518518518518517,0.08540540540540541,0.9647202218173012
LBXGH,LBDLDL,TwoSided,108,0.3842861125169354,0.16240757835386202,-0.2163496008762162,-0.607165309282032,0.543741211837619,0.1111111111111111,0.08539726570239746,0.9647202218173012
BMXBMI,LBXSCA,High-High,62,0.5877165795746547,0.17809114988980898,-0.24786401057525548,-0.6061459930067622,0.5444178119643248,0.12903225806451613,0.0854043392504931,0.9647202218173012
LBXSBU,LBXHSCRP,TwoSided,94,0.15036052051644597,0.6459303203092958,0.19192641200604427,0.6060320820418588,0.544493449587462,0.20212765957446807,0.08458646616541353,0.9647202218173012
LBXGH,LBXSASSI,High-High,54,0.3783187492906465,0.2142226014946936,0.26015236458649554,0.6051800570129804,0.5450593653148021,0.16666666666666666,0.08523847063460781,0.9647202218173012
LBXTC,LBXSNASI,Low-High,112,0.07402235205430027,0.13662865012293798,-0.2354962050949679,-0.6029750543539952,0.546525284369469,0.08035714285714286,0.08572844400396432,0.9647202218173012
LBXIN,LBXSAPSI,TwoSided,32,0.7913612057251761,0.2045470479492971,-0.33102961813136417,-0.6022661325738138,0.5469970008085934,0.15625,0.08544739429695182,0.9647202218173012
BMXWAIST,LBXSCR,TwoSided,54,0.22381750969401043,0.2504027745574536,-0.3115137008534461,-0.6011836177962012,0.5477176945765303,0.09259259259259259,0.08563263697280252,0.9647202218173012
LBXSATSI,LBXSASSI,High-High,282,0.19054010340164731,-0.03309004241394972,0.2622077036362654,0.599303437518297,0.5489705559970254,0.11347517730496454,0.08487903225806452,0.9647202218173012
LBXSATSI,LBXSASSI,TwoSided,282,0.19054010340164731,-0.03309004241394972,0.2622077036362654,0.599303437518297,0.5489705559970254,0.11347517730496454,0.08487903225806452,0.9647202218173012
LBXSNASI,LBXHGB,Low-High,75,0.328195509451215,-0.09057219977162742,0.24877619272440235,0.597751436730234,0.5500057987736358,0.10666666666666667,0.08551397254863237,0.9647202218173012
LBXSKSI,LBXPLTSI,TwoSided,327,0.10613133320886517,0.16962291803010798,-0.13903996964711782,-0.595201965297723,0.5517084767669442,0.09480122324159021,0.08536708860759494,0.9647202218173012
systolic_bp,LBXSKSI,Low-High,27,0.019614064811990208,0.1786143220181433,0.34320672254956913,0.595023452807861,0.5518277942240952,0.14814814814814814,0.0855036855036855,0.9647202218173012
LBXSAPSI,LBXSCR,High-High,53,0.3291223532024153,0.10070852699759765,0.27253072313392496,0.5934560344061941,0.5528759980742735,0.1509433962264151,0.08532860380333038,0.9648420072588206
BMXWAIST,LBXSCA,High-High,69,0.48371107608362157,0.12617652854391,0.214922679622767,0.5886410535992628,0.5561020881053537,0.15942028985507245,0.08516727523931708,0.9677434709275543
LBXGH,LBDLDL,High-High,44,0.4274378909794051,0.18153733719827295,-0.3054430600721436,-0.5875961579804614,0.556803390481301,0.11363636363636363,0.0855483362866706,0.9677434709275543
diastolic_bp,LBXSCR,TwoSided,81,0.12587966902528538,0.26156209740376346,-0.2679239319129451,-0.5859644265682193,0.557899420619033,0.08641975308641975,0.0856634719889339,0.9677434709275543
LBXSASSI,LBXSBU,High-Low,27,0.30997001991612505,0.3860097540091712,-0.3844906536350051,-0.585123708271207,0.5584645384967326,0.1111111111111111,0.0856019656019656,0.9677434709275543
LBXIN,LBXSCA,TwoSided,42,0.6716296523819685,0.0185629565054571,0.27546687327617775,0.5829471260636756,0.5599288946863297,0.19047619047619047,0.08523622047244095,0.9685787546679318
LBXSAPSI,LBXSKSI,TwoSided,231,0.16997156501746352,0.05542259194019704,0.14568005092664368,0.5796166599477451,0.5621731556855993,0.12121212121212122,0.0848460535553104,0.970757848521893
LBXHGB,LBXPLTSI,High-High,46,-0.08089308228831668,0.25520230411842243,0.29199012038768646,0.5754390053631434,0.5649944307940055,0.10869565217391304,0.08556518314296967,0.973490702151481
LBXSASSI,LBXSKSI,High-High,35,0.2628320434568252,0.1783910498247633,0.30396894442741773,0.5743508612154737,0.5657303979034469,0.14285714285714285,0.08547260745549326,0.973490702151481
LBDHDD,LBXPLTSI,High-Low,85,-0.30281119632333175,-0.10064317808677446,0.2527656922009354,0.5701612827623318,0.5685683133091204,0.08235294117647059,0.08569734110902441,0.9751579904038592
LBXSNASI,LBXSAL,TwoSided,448,0.28261400825908195,0.21392905709858415,-0.1118647534330759,-0.570000547043691,0.5686773270610741,0.11383928571428571,0.08437564076276399,0.9751579904038592
BMXBMI,LBXPLTSI,Low-Low,58,0.04830001542337123,-0.10911538803646796,0.27324849243617816,0.5651694014394957,0.5719585469195638,0.10344827586206896,0.08556782334384858,0.9768558471673013
LBXSAPSI,LBXSCA,High-Low,85,0.3780102112849569,-0.06795340088248943,-0.23284461098150855,-0.5607544460447214,0.5749649451458412,0.09411764705882353,0.0855984975783335,0.9768558471673013
systolic_bp,LBXSBU,Low-Low,47,0.0635669568647366,0.3991899412147688,-0.2926006603189842,-0.5586700302494434,0.576386936498354,0.10638297872340426,0.08557360905957656,0.9768558471673013
LBDHDD,LBXSNASI,Low-Low,80,0.5333435738264993,0.307218171210975,0.1952379560220789,0.5577635873294895,0.5770058302926375,0.175,0.08496344595929659,0.9768558471673013
LBXTC,LBXSKSI,High-Low,82,0.07726437396637865,-0.08242944211441136,0.22211991534835018,0.5577158204441213,0.577038452866005,0.10975609756097561,0.08547430830039526,0.9768558471673013
BMXWAIST,LBXGLU,High-High,69,0.4501565341889897,0.5473574446648664,0.2030572756180779,0.555437771371933,0.5785952631523872,0.21739130434782608,0.08477252541202013,0.9768558471673013
LBXSUA,LBXPLTSI,High-Low,98,-0.2748317079843532,-0.10354089620115618,0.24660397533923803,0.5522598738019937,0.5807703181122255,0.07142857142857142,0.08580760095011876,0.9768558471673013
systolic_bp,LBXSAPSI,Low-Low,33,0.06630013673649526,-0.154068264003094,-0.42776069522863774,-0.5521853353268602,0.5808213805514048,0.06060606060606061,0.08575081128921232,0.9768558471673013
BMXWAIST,systolic_bp,High-High,155,0.5179608729720953,0.04196682264133341,-0.16507141946028447,-0.5510945113644977,0.5815688877450131,0.11612903225806452,0.08519956205832586,0.9768558471673013
LBDHDD,LBXSAL,Low-High,46,0.5679333933111894,-0.008673658002847558,0.26428876517903327,0.5508553807306824,0.5817328165041138,0.13043478260869565,0.08546671918077983,0.9768558471673013
LBXSAPSI,LBXSKSI,High-Low,65,0.33417611613427284,-0.08553446067560776,0.22136977943937505,0.5482619466752213,0.5835120523587052,0.13846153846153847,0.08533096576896518,0.9768558471673013
LBDHDD,LBXHGB,TwoSided,291,0.07356140871027744,0.12113791135723607,-0.13785525537941765,-0.5469368168226931,0.5844221408065396,0.0859106529209622,0.08566239531833317,0.9768558471673013
BMXBMI,LBXSBU,Low-Low,38,0.04119568720832664,0.34170822392377553,0.27109524924987616,0.5444533277215128,0.5861295572529999,0.15789473684210525,0.08539944903581267,0.9768558471673013
LBXTC,LBXSAPSI,Low-High,83,0.000581541543331418,0.3307483252825116,0.20212024362225822,0.5390166655239557,0.5898753552586271,0.13253012048192772,0.085285107224034,0.9768558471673013
LBDHDD,LBXSNASI,High-High,100,-0.25957044426185527,0.1319466759595097,-0.229384241775105,-0.537856358787888,0.5906762194192912,0.07,0.08582458919025936,0.9768558471673013
LBDLDL,LBXHGB,High-High,66,0.18887176211437662,-0.046532246733505714,-0.3012599373310873,-0.5369780924545687,0.591282746801846,0.06060606060606061,0.08583267561168113,0.9768558471673013
diastolic_bp,LBXSAPSI,TwoSided,196,0.1335739432000029,0.22869191824048857,-0.14917762997671358,-0.5356835366039354,0.5921772837152046,0.10204081632653061,0.08534879072556466,0.9768558471673013
LBXSCR,LBXPLTSI,TwoSided,78,0.25194693673754404,0.15223137710164636,-0.24421038432473513,-0.5340051590749428,0.5933379647079429,0.08974358974358974,0.08563808771236665,0.9768558471673013
LBXTR,LBXSCA,High-High,19,0.3153789490255966,0.11923947663213796,0.36027195489297226,0.5330359310157956,0.5940087079893506,0.15789473684210525,0.08553471472061279,0.9768558471673013
BMXBMI,LBXTC,High-Low,77,0.5491941744838827,0.010692490427556703,0.19179137783911868,0.5326994406441519,0.5942416534132897,0.15584415584415584,0.0851358024691358,0.9768558471673013
LBXSCA,LBXPLTSI,TwoSided,351,0.05506219423494996,0.16826268837389305,-0.12203891791737627,-0.5324087421853094,0.5944429316515321,0.09401709401709402,0.08537204344736575,0.9768558471673013
BMXWAIST,LBXTR,TwoSided,34,0.21268372295079166,0.3135724452841532,0.28750307226202765,0.5318350237134263,0.5948402630134249,0.14705882352941177,0.08546420141620771,0.9768558471673013
LBDHDD,LBXHSCRP,Low-High,37,0.5850650756440201,0.7038961474553015,-0.24706390844724832,-0.5310168771054422,0.595407083927058,0.1891891891891892,0.0852926709296606,0.9768558471673013
BMXBMI,LBXSAL,TwoSided,411,0.4037573385167043,0.13325986069251325,0.10398587165766872,0.5303760111053302,0.5958512549451032,0.1435523114355231,0.08323970993769789,0.9768558471673013
LBXSAL,LBXHSCRP,Low-High,169,0.17985832338888702,0.5925883068042338,0.14897236785136556,0.5282548315224711,0.5973224770889389,0.1952662721893491,0.0838233828366391,0.9768558471673013
BMXWAIST,LBXSAL,High-Low,197,0.4940294474837951,0.28318875306682695,-0.1343259962291305,-0.5271841680755984,0.5980657018150748,0.15228426395939088,0.08435782108945528,0.9768558471673013
LBXGH,LBXSCA,TwoSided,152,0.3296584777229901,0.016375705850671916,0.15206140388711767,0.5250402355000301,0.5995552208599334,0.13157894736842105,0.08497512437810946,0.9768558471673013
LBXSAPSI,LBXSUA,High-Low,58,0.33473472127705867,-0.13464860830515982,0.22163466970880147,0.5237285792024912,0.6004673349298271,0.13793103448275862,0.08537066246056782,0.9768558471673013
LBDHDD,LBXSUA,High-Low,170,-0.30510151114834033,-0.11959675583531981,0.1789036060584161,0.5229494744890537,0.6010094141848061,0.08235294117647059,0.08572567783094098,0.9768558471673013
LBXSASSI,LBXSAL,High-High,56,0.3254547061245747,0.0033017869520215117,-0.2928464800454505,-0.5189664365340461,0.6037841468437297,0.07142857142857142,0.08574807806031934,0.9768558471673013
BMXBMI,LBXGH,High-High,134,0.5168940324986654,0.3141674068211223,0.14563189160996104,0.5186857752383139,0.6039798828745404,0.1865671641791045,0.08432657926102503,0.9768558471673013
systolic_bp,LBDHDD,High-High,140,0.019785110944856233,-0.31033011816984496,0.18126669677040033,0.5172127121379312,0.6050076790209881,0.08571428571428572,0.08566885311071358,0.9768558471673013
LBDLDL,LBXSBU,Low-High,59,0.16534030457004267,0.0958603069918712,-0.2702728705137374,-0.514140038635666,0.6071540861184083,0.0847457627118644,0.08567484965000494,0.9768558471673013
LBXSNASI,LBXSCA,Low-Low,109,0.33005330158607127,-0.1332535778541204,0.17811687969813897,0.5135120968447423,0.6075931511306947,0.11926605504587157,0.0853066481720004,0.9768558471673013
LBXTC,LBXSBU,Low-High,97,0.01283670155938132,0.05234754529666873,0.20030721395586282,0.5123157677029108,0.6084300316832566,0.10309278350515463,0.08550222662048491,0.9768558471673013
LBXSBU,LBXHGB,TwoSided,299,0.16824475350351367,0.060240516564707476,0.12107775807037738,0.508214793266317,0.6113027174912387,0.11705685618729098,0.08472180147430072,0.9768558471673013
LBXGH,LBXTC,High-Low,101,0.43094827985365985,0.04584545032232863,-0.19459013972947722,-0.5072901461172719,0.6119512515618375,0.09900990099009901,0.08553608553608553,0.9768558471673013
LBDLDL,LBXSASSI,TwoSided,42,0.16210115279645057,0.319304096776217,-0.28775605965085865,-0.5054453525167969,0.6132460716982591,0.09523809523809523,0.08562992125984252,0.9768558471673013
BMXBMI,LBDLDL,TwoSided,118,0.43092131332827066,0.12312743582551348,0.15315905672919164,0.5053275064115087,0.6133288263730974,0.15254237288135594,0.08488694962316541,0.9768558471673013
LBXSAPSI,LBXSUA,Low-Low,42,-0.22551040423950378,-0.126493150960949,0.2941931430011269,0.5032341198047019,0.6147996787523282,0.09523809523809523,0.08562992125984252,0.9768558471673013
systolic_bp,LBXSAL,High-Low,144,0.059211625364907414,0.3296228104353908,-0.15567368542819413,-0.5019316325192891,0.6157156132314003,0.1111111111111111,0.08530522966792603,0.9768558471673013
LBXGH,LBXSUA,TwoSided,158,0.3974675811063123,-0.1790057064070067,-0.16270281926524785,-0.501496025586669,0.6160220742498286,0.08860759493670886,0.08562325766626842,0.9768558471673013
LBDHDD,LBXSNASI,Low-High,52,0.6139841506531892,0.13005299615118107,-0.2345694686359728,-0.4987806365601783,0.6179339302017532,0.11538461538461539,0.08551724137931034,0.9768558471673013
diastolic_bp,LBDLDL,TwoSided,142,0.1304647266456717,0.17893713134511863,-0.16624593638906496,-0.4981320372297234,0.6183909809521234,0.09154929577464789,0.08558648111332008,0.9768558471673013
LBDHDD,LBXSNASI,TwoSided,357,0.07315684250643863,0.2791376864863381,-0.11060294764364122,-0.4974081479833214,0.618901260906104,0.10084033613445378,0.0851193499238192,0.9768558471673013
LBXTC,LBXHGB,High-High,131,0.08119150412463148,-0.10081209784804816,0.18394217444505595,0.4967399915778819,0.6193724170731598,0.08396946564885496,0.08569158971303743,0.9768558471673013
LBDHDD,LBXSKSI,TwoSided,277,0.025862549499409533,0.062145645556334325,0.12017941348053007,0.496020486991925,0.6198799567354923,0.10469314079422383,0.08513853904282116,0.9768558471673013
LBXHGB,LBXWBCSI,TwoSided,31,0.08880485665294338,0.39511672887922367,0.2943565272147653,0.4956253510516983,0.6201587633259049,0.16129032258064516,0.08543899321600629,0.9768558471673013
LBXTC,LBXSNASI,Low-Low,74,0.06896273146563266,0.35888925991840814,-0.21446410457343318,-0.4938969069215715,0.6213789891252812,0.0945945945945946,0.0856042654028436,0.9768558471673013
BMXBMI,LBXSBU,TwoSided,186,0.42356981804832594,0.1716421224386966,0.12279674685580173,0.49213588249158235,0.6226232873163609,0.15591397849462366,0.08436501597444089,0.9768558471673013
LBDHDD,LBXHSCRP,High-High,24,-0.2643868973579293,0.6721412945199042,0.2840095706801923,0.49087272123245257,0.6235164718027111,0.16666666666666666,0.08547848300255453,0.9768558471673013
BMXWAIST,LBXHGB,High-Low,101,0.5102145206779386,0.21104973180388595,-0.1571158130455384,-0.4885673877025754,0.6251480062938116,0.1485148514851485,0.08504108504108504,0.9768558471673013
LBXSAPSI,LBXSKSI,High-High,108,0.37133299955058824,0.20372413536125494,-0.16731955800347928,-0.4870293555518811,0.6262375279165133,0.12037037037037036,0.08529819694868239,0.9768558471673013
BMXBMI,systolic_bp,Low-Low,98,0.03476348711593267,0.0009893482672217865,0.19305877972342306,0.4867262920923535,0.6264523104099745,0.11224489795918367,0.0854117181314331,0.9768558471673013
LBXSCA,LBXWBCSI,TwoSided,24,0.02828567641807571,0.4157770355354916,0.3097470762341017,0.48645821080539553,0.6266423272841279,0.16666666666666666,0.08547848300255453,0.9768558471673013
systolic_bp,LBXHGB,Low-High,23,0.05553767113932609,-0.050142833014698955,-0.5072589941231589,-0.48617167049070564,0.6268454553760421,0.043478260869565216,0.08576480990274093,0.9768558471673013
LBXSUA,LBXWBCSI,TwoSided,21,-0.19540098397512906,0.42866881185160954,0.3401141251560477,0.48578793061279857,0.6271175324486028,0.14285714285714285,0.08555151753265887,0.9768558471673013
LBXSUA,LBXSAL,TwoSided,385,-0.16955770036411164,0.21621403248012486,-0.1137546837448732,-0.48422906648163444,0.6282233106957089,0.08051948051948052,0.08587144748904961,0.9768558471673013
BMXBMI,LBXTC,High-High,68,0.5822492861040988,0.141459412950696,-0.18868729496478787,-0.4830633847042619,0.6290507313194448,0.1323529411764706,0.08535622656404183,0.9768558471673013
LBXSASSI,LBXSNASI,High-High,33,0.3214866189477373,0.12944398462888926,-0.30896787172869883,-0.4829784787900204,0.6291110171919233,0.09090909090909091,0.08565247320287148,0.9768558471673013
LBXSNASI,LBXSAL,Low-Low,146,0.30489812494614643,0.26784033245595296,0.1332699578464438,0.48029930464763587,0.6310145832464434,0.15753424657534246,0.08462609387430389,0.9781171540836029
LBXIN,LBXSAPSI,High-High,28,0.7593770903519526,0.346765850620529,-0.2659153161679781,-0.47634277535026215,0.6338301957866941,0.17857142857142858,0.08541379988205229,0.9781171540836029
BMXBMI,diastolic_bp,Low-Low,57,0.04856093550108806,-0.043672738450100716,0.22804149190116527,0.47545114757968615,0.6344654456523342,0.10526315789473684,0.08555938886150813,0.9781171540836029
LBXSATSI,LBXSAL,TwoSided,151,0.3292283519528474,0.20001114306845982,-0.15381914908705696,-0.47515363045624803,0.6346774749040832,0.09933774834437085,0.0854641329220973,0.9781171540836029
